code,name,close,차트점수,5일변화율(%),20일변화율(%),거래대금(원),20일선위,60일선위,거래량증가,고점근접,양봉마감,상단압박,scan_tag,candidate_source,scan_priority,entry1,entry2,stop_calc,target1,target2,risk,rr,entry_gap_pct,entry_status,entry_comment,status_order
1200,유진투자증권,5140,7,5.22,16.16,8656017000,1,1,0,0,1,0,5.1_swing,all_fallback,3,5011.5,4908.7,4761.44,5422.7,5654.0,250.06,1.64,2.5,WATCH,관찰 필요,1
200470,에이팩트,8350,8,8.02,12.23,14859801950,1,1,1,0,1,0,5.1_swing,all_fallback,3,8141.25,7974.25,7735.02,8725.75,9101.5,406.23,1.44,2.5,WATCH,관찰 필요,1
307930,컴퍼니케이,7680,8,8.47,4.07,13817894400,1,1,1,0,1,0,5.1_swing,all_fallback,3,7488.0,7334.4,7114.37,8025.6,8371.2,373.63,1.44,2.5,WATCH,관찰 필요,1
402340,SK스퀘어,630000,7,11.5,10.53,352264500000,1,1,0,0,1,0,5.1_swing,all_fallback,3,614250.0,601650.0,583600.5,658350.0,686700.0,30649.5,1.44,2.5,WATCH,관찰 필요,1
270,기아,175100,7,8.09,5.29,207799749900,1,1,0,0,1,0,5.1_swing,all_fallback,3,170722.5,167220.5,162203.89,182979.5,190859.0,8518.61,1.44,2.5,WATCH,관찰 필요,1
298040,효성중공업,2731000,7,7.82,13.56,138396156000,1,1,0,0,1,0,5.1_swing,all_fallback,3,2662725.0,2608105.0,2529861.85,2853895.0,2976790.0,132863.15,1.44,2.5,WATCH,관찰 필요,1
67310,하나마이크론,34050,7,5.75,-2.16,94378257750,1,1,1,0,1,0,5.1_swing,all_fallback,3,33198.75,32517.75,31542.22,35582.25,37114.5,1656.53,1.44,2.5,WATCH,관찰 필요,1
11170,롯데케미칼,82000,7,7.75,0.0,60057784000,1,1,1,0,1,0,5.1_swing,all_fallback,3,79950.0,78310.0,75960.7,85690.0,89380.0,3989.3,1.44,2.5,WATCH,관찰 필요,1
62040,산일전기,154900,7,7.27,1.51,55141611800,1,1,1,0,1,0,5.1_swing,all_fallback,3,151027.5,147929.5,143491.61,161870.5,168841.0,7535.89,1.44,2.5,WATCH,관찰 필요,1
475830,오름테라퓨틱,129600,7,8.09,10.02,39018412800,1,1,0,0,1,0,5.1_swing,all_fallback,3,126360.0,123768.0,120054.96,135432.0,141264.0,6305.04,1.44,2.5,WATCH,관찰 필요,1
5387,현대차2우B,279500,7,6.07,6.07,34688186000,1,1,0,0,1,0,5.1_swing,all_fallback,3,272512.5,266922.5,258914.82,292077.5,304655.0,13597.68,1.44,2.5,WATCH,관찰 필요,1
11780,금호석유화학,136300,7,8.78,-7.28,34083450600,1,1,1,0,1,0,5.1_swing,all_fallback,3,132892.5,130166.5,126261.5,142433.5,148567.0,6631.0,1.44,2.5,WATCH,관찰 필요,1
298020,효성티앤씨,394500,7,9.58,-1.99,32276412000,1,1,1,0,1,0,5.1_swing,all_fallback,3,384637.5,376747.5,365445.08,412252.5,430005.0,19192.42,1.44,2.5,WATCH,관찰 필요,1
36570,엔씨소프트,230000,7,9.52,6.73,19176250000,1,1,0,0,1,0,5.1_swing,all_fallback,3,224250.0,219650.0,213060.5,240350.0,250700.0,11189.5,1.44,2.5,WATCH,관찰 필요,1
64760,티씨케이,236000,7,7.27,6.79,14584092000,1,1,0,0,1,0,5.1_swing,all_fallback,3,230100.0,225380.0,218618.6,246620.0,257240.0,11481.4,1.44,2.5,WATCH,관찰 필요,1
92870,엑시콘,31850,7,5.46,13.55,12841091900,1,1,0,0,1,0,5.1_swing,all_fallback,3,31053.75,30416.75,29504.25,33283.25,34716.5,1549.5,1.44,2.5,WATCH,관찰 필요,1
51600,한전KPS,60300,7,7.3,4.33,11025493200,1,1,0,0,1,0,5.1_swing,all_fallback,3,58792.5,57586.5,55858.9,63013.5,65727.0,2933.6,1.44,2.5,WATCH,관찰 필요,1
11700,한신기계,5150,7,10.4,11.23,9219828700,1,1,0,0,1,0,5.1_swing,all_fallback,3,5021.25,4918.25,4770.7,5381.75,5613.5,250.55,1.44,2.5,WATCH,관찰 필요,1
309710,아이티켐,37400,7,11.31,12.31,9004349200,1,1,0,0,1,0,5.1_swing,all_fallback,3,36465.0,35717.0,34645.49,39083.0,40766.0,1819.51,1.44,2.5,WATCH,관찰 필요,1
83450,GST,30950,7,5.09,6.17,8430253850,1,1,0,0,1,0,5.1_swing,all_fallback,3,30176.25,29557.25,28670.53,32342.75,33735.5,1505.72,1.44,2.5,WATCH,관찰 필요,1
457550,우진엔텍,28800,7,8.68,5.11,7536268800,1,1,0,0,1,0,5.1_swing,all_fallback,3,28080.0,27504.0,26678.88,30096.0,31392.0,1401.12,1.44,2.5,WATCH,관찰 필요,1
1740,SK네트웍스,5600,7,5.46,8.32,6055884800,1,1,0,0,1,0,5.1_swing,all_fallback,3,5460.0,5348.0,5187.56,5852.0,6104.0,272.44,1.44,2.5,WATCH,관찰 필요,1
5380,현대차,545000,7,2.83,7.71,506667970000,1,1,0,0,1,0,5.1_swing,all_fallback,3,536825.0,528650.0,512790.5,569525.0,594050.0,24034.5,1.36,1.5,WATCH,관찰 필요,1
6400,삼성SDI,405000,7,1.25,5.06,155690505000,1,1,0,0,1,0,5.1_swing,all_fallback,3,398925.0,392850.0,381064.5,423225.0,441450.0,17860.5,1.36,1.5,WATCH,관찰 필요,1
32830,삼성생명,235000,7,3.75,14.63,127085650000,1,1,0,0,1,0,5.1_swing,all_fallback,3,231475.0,227950.0,221111.5,245575.0,256150.0,10363.5,1.36,1.5,WATCH,관찰 필요,1
17670,SK텔레콤,81200,7,4.24,4.1,65498274800,1,1,0,0,1,0,5.1_swing,all_fallback,3,79982.0,78764.0,76401.08,84854.0,88508.0,3580.92,1.36,1.5,WATCH,관찰 필요,1
39490,키움증권,469000,7,4.22,3.65,50925896000,1,1,0,0,1,0,5.1_swing,all_fallback,3,461965.0,454930.0,441282.1,490105.0,511210.0,20682.9,1.36,1.5,WATCH,관찰 필요,1
16360,삼성증권,101500,7,3.78,4.53,48775013000,1,1,0,0,1,0,5.1_swing,all_fallback,3,99977.5,98455.0,95501.35,106067.5,110635.0,4476.15,1.36,1.5,WATCH,관찰 필요,1
39030,이오테크닉스,410500,7,3.01,8.45,40423166500,1,1,0,0,1,0,5.1_swing,all_fallback,3,404342.5,398185.0,386239.45,428972.5,447445.0,18103.05,1.36,1.5,WATCH,관찰 필요,1
11070,LG이노텍,268500,7,2.87,5.92,37948447500,1,1,0,0,1,0,5.1_swing,all_fallback,3,264472.5,260445.0,252631.65,280582.5,292665.0,11840.85,1.36,1.5,WATCH,관찰 필요,1
99320,쎄트렉아이,193200,7,1.31,8.05,28460678400,1,1,0,0,1,0,5.1_swing,all_fallback,3,190302.0,187404.0,181781.88,201894.0,210588.0,8520.12,1.36,1.5,WATCH,관찰 필요,1
5385,현대차우,279500,7,4.68,6.68,27671897500,1,1,0,0,1,0,5.1_swing,all_fallback,3,275307.5,271115.0,262981.55,292077.5,304655.0,12325.95,1.36,1.5,WATCH,관찰 필요,1
105840,우진,27150,7,-0.55,9.04,26696839350,1,1,0,0,1,0,5.1_swing,all_fallback,3,26742.75,26335.5,25545.43,28371.75,29593.5,1197.32,1.36,1.5,WATCH,관찰 필요,1
103590,일진전기,82300,7,3.0,13.67,23500106600,1,1,0,0,1,0,5.1_swing,all_fallback,3,81065.5,79831.0,77436.07,86003.5,89707.0,3629.43,1.36,1.5,WATCH,관찰 필요,1
9420,한올바이오파마,57400,7,0.0,6.1,19478977000,1,1,0,0,1,0,5.1_swing,all_fallback,3,56539.0,55678.0,54007.66,59983.0,62566.0,2531.34,1.36,1.5,WATCH,관찰 필요,1
357780,솔브레인,440000,7,-0.45,10.69,19135600000,1,1,0,0,1,0,5.1_swing,all_fallback,3,433400.0,426800.0,413996.0,459800.0,479600.0,19404.0,1.36,1.5,WATCH,관찰 필요,1
3380,하림지주,15760,7,-0.76,5.77,18744833680,1,1,0,0,1,0,5.1_swing,all_fallback,3,15523.6,15287.2,14828.58,16469.2,17178.4,695.02,1.36,1.5,WATCH,관찰 필요,1
60280,큐렉소,16350,7,4.61,-6.57,17794309950,1,1,1,0,1,0,5.1_swing,all_fallback,3,16104.75,15859.5,15383.72,17085.75,17821.5,721.03,1.36,1.5,WATCH,관찰 필요,1
237690,에스티팜,155800,7,-1.95,5.48,16390160000,1,1,0,0,1,0,5.1_swing,all_fallback,3,153463.0,151126.0,146592.22,162811.0,169822.0,6870.78,1.36,1.5,WATCH,관찰 필요,1
77360,덕산하이메탈,12720,7,-8.29,13.17,12179857920,1,1,0,0,1,0,5.1_swing,all_fallback,3,12529.2,12338.4,11968.25,13292.4,13864.8,560.95,1.36,1.5,WATCH,관찰 필요,1
5870,휴니드,9030,7,3.79,6.74,5468333220,1,1,0,0,1,0,5.1_swing,all_fallback,3,8894.55,8759.1,8496.33,9436.35,9842.7,398.22,1.36,1.5,WATCH,관찰 필요,1
468530,프로티나,86100,8,10.1,17.3,26607310800,1,1,1,1,0,0,5.1_swing,all_fallback,3,85066.8,83947.5,81429.07,91266.0,96432.0,3637.73,1.7,1.2,SKIP,양봉마감 아님,2
120110,코오롱인더,71000,7,-1.25,13.24,22465039000,1,1,0,1,0,0,5.1_swing,all_fallback,3,70148.0,69225.0,67148.25,75260.0,79520.0,2999.75,1.7,1.2,SKIP,양봉마감 아님,2
80580,오킨스전자,19520,9,0.98,30.92,11831306240,1,1,0,1,1,1,5.1_swing,all_fallback,3,19090.56,18739.2,18177.02,20593.6,21472.0,913.54,1.65,2.2,SKIP,상단압박 있음,2
420770,기가비스,77300,9,-0.13,32.36,10596515900,1,1,0,1,1,1,5.1_swing,all_fallback,3,75599.4,74208.0,71981.76,81551.5,85030.0,3617.64,1.65,2.2,SKIP,상단압박 있음,2
17960,한국카본,48750,8,3.5,39.68,38498362500,1,1,0,1,0,1,5.0_stable,all_fallback,4,47677.5,46800.0,45396.0,51431.25,53625.0,2281.5,1.65,2.2,SKIP,"상단압박 있음, 양봉마감 아님",2
12510,더존비즈온,119100,8,0.08,37.69,37029857400,1,1,0,1,0,1,5.0_stable,all_fallback,4,116479.8,114336.0,110905.92,125650.5,131010.0,5573.88,1.65,2.2,SKIP,"상단압박 있음, 양봉마감 아님",2
200710,에이디테크놀로지,46400,7,-4.92,16.29,25936625600,1,1,1,0,0,0,5.1_swing,all_fallback,3,45379.2,44544.0,43207.68,48952.0,51040.0,2171.52,1.65,2.2,SKIP,양봉마감 아님,2
900290,GRT,6000,7,-15.73,50.94,6557106000,1,1,1,0,0,0,5.1_swing,all_fallback,3,5868.0,5760.0,5587.2,6330.0,6600.0,280.8,1.65,2.2,SKIP,양봉마감 아님,2
10170,대한광통신,7030,0,-1.82,111.43,132162594000,0,0,0,0,0,0,7.0_early,all_fallback,1,6875.34,6748.8,6546.34,7416.65,7733.0,329.0,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
178320,서진시스템,45200,0,0.67,22.66,94707334000,0,0,0,0,0,0,7.0_early,all_fallback,1,44205.6,43392.0,42090.24,47686.0,49720.0,2115.36,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
310210,보로노이,339000,0,3.04,56.94,41674287000,0,0,0,0,0,0,7.0_early,all_fallback,1,331542.0,325440.0,315676.8,357645.0,372900.0,15865.2,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
234340,헥토파이낸셜,37400,0,2.33,40.07,31564253600,0,0,0,0,0,0,7.0_early,all_fallback,1,36577.2,35904.0,34826.88,39457.0,41140.0,1750.32,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
138080,오이솔루션,31650,0,3.26,90.55,28416509400,0,0,0,0,0,0,7.0_early,all_fallback,1,30953.7,30384.0,29472.48,33390.75,34815.0,1481.22,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
124500,아이티센글로벌,67000,0,-0.3,35.08,23021736000,0,0,0,0,0,0,7.0_early,all_fallback,1,65526.0,64320.0,62390.4,70685.0,73700.0,3135.6,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
440,중앙에너비스,28700,0,-0.69,75.54,20688567200,0,0,0,0,0,0,7.0_early,all_fallback,1,28068.6,27552.0,26725.44,30278.5,31570.0,1343.16,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
380540,옵티코어,4230,0,4.57,34.07,18878358870,0,0,0,0,0,0,7.0_early,all_fallback,1,4136.94,4060.8,3938.98,4462.65,4653.0,197.96,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
5860,한일사료,4000,0,1.01,28.82,17493744000,0,0,0,0,0,0,7.0_early,all_fallback,1,3912.0,3840.0,3724.8,4220.0,4400.0,187.2,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
15750,성우하이텍,9610,0,-9.77,18.35,16421433460,0,0,0,0,0,0,7.0_early,all_fallback,1,9398.58,9225.6,8948.83,10138.55,10571.0,449.75,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
74600,원익QnC,34050,0,1.79,15.42,10569698850,0,0,0,0,0,0,7.0_early,all_fallback,1,33300.9,32688.0,31707.36,35922.75,37455.0,1593.54,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
127120,제이에스링크,38650,0,4.88,26.72,9383833500,0,0,0,0,0,0,7.0_early,all_fallback,1,37799.7,37104.0,35990.88,40775.75,42515.0,1808.82,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
73490,이노와이어리스,40000,0,-12.18,15.94,8143480000,0,0,0,0,0,0,7.0_early,all_fallback,1,39120.0,38400.0,37248.0,42200.0,44000.0,1872.0,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
98070,한텍,42200,10,11.94,16.25,10940223400,1,1,1,1,1,1,5.1_swing,all_fallback,3,41145.0,40301.0,39091.97,44521.0,46420.0,2053.03,1.64,2.5,SKIP,상단압박 있음,2
5010,휴스틸,5120,10,11.06,18.11,7304565760,1,1,1,1,1,1,5.1_swing,all_fallback,3,4992.0,4889.6,4742.91,5401.6,5632.0,249.09,1.64,2.5,SKIP,상단압박 있음,2
5935,삼성전자우,149100,9,7.34,22.11,774780705300,1,1,0,1,1,1,5.0_stable,all_fallback,4,145372.5,142390.5,138118.79,157300.5,164010.0,7253.71,1.64,2.5,SKIP,상단압박 있음,2
87010,펩트론,328000,9,8.61,31.99,67703464000,1,1,0,1,1,1,5.1_swing,all_fallback,3,319800.0,313240.0,303842.8,346040.0,360800.0,15957.2,1.64,2.5,SKIP,상단압박 있음,2
389030,지니너스,6050,9,11.21,85.58,6810357950,1,1,0,1,1,1,5.1_swing,all_fallback,3,5898.75,5777.75,5604.42,6382.75,6655.0,294.33,1.64,2.5,SKIP,상단압박 있음,2
101160,월덱스,32550,9,7.96,24.24,6685965300,1,1,0,1,1,1,5.1_swing,all_fallback,3,31736.25,31085.25,30152.69,34340.25,35805.0,1583.56,1.64,2.5,SKIP,상단압박 있음,2
78600,대주전자재료,118500,8,11.79,32.11,37928532000,1,1,0,1,0,1,5.1_swing,all_fallback,3,115537.5,113167.5,109772.47,125017.5,130350.0,5765.03,1.64,2.5,SKIP,"상단압박 있음, 양봉마감 아님",2
174900,앱클론,81000,7,10.96,29.39,43762518000,1,1,1,0,0,0,5.1_swing,all_fallback,3,78975.0,77355.0,75034.35,85455.0,89100.0,3940.65,1.64,2.5,SKIP,양봉마감 아님,2
89890,코세스,28050,7,9.36,24.67,6190466700,1,1,0,0,0,1,5.1_swing,all_fallback,3,27348.75,26787.75,25984.12,29592.75,30855.0,1364.63,1.64,2.5,SKIP,"상단압박 있음, 양봉마감 아님",2
403870,HPSP,50000,0,14.68,17.65,602365850000,0,0,0,0,0,0,7.0_early,all_fallback,1,48750.0,47750.0,46317.5,52750.0,55000.0,2432.5,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
9150,삼성전기,464000,0,14.29,45.23,391171488000,0,0,0,0,0,0,7.0_early,all_fallback,1,452400.0,443120.0,429826.4,489520.0,510400.0,22573.6,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
720,현대건설,170100,0,14.31,47.4,250919272800,0,0,0,0,0,0,7.0_early,all_fallback,1,165847.5,162445.5,157572.14,179455.5,187110.0,8275.36,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
7660,이수페타시스,125100,0,13.73,15.62,248790248100,0,0,0,0,0,0,7.0_early,all_fallback,1,121972.5,119470.5,115886.38,131980.5,137610.0,6086.12,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
6910,보성파워텍,12760,0,10.57,35.74,186893180760,0,0,0,0,0,0,7.0_early,all_fallback,1,12441.0,12185.8,11820.23,13461.8,14036.0,620.77,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
47810,한국항공우주,194300,0,10.78,17.4,157540188700,0,0,0,0,0,0,7.0_early,all_fallback,1,189442.5,185556.5,179989.8,204986.5,213730.0,9452.7,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
278470,에이피알,362000,0,13.48,28.37,93845966000,0,0,0,0,0,0,7.0_early,all_fallback,1,352950.0,345710.0,335338.7,381910.0,398200.0,17611.3,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
356860,티엘비,71100,0,14.13,22.38,89275364100,0,0,0,0,0,0,7.0_early,all_fallback,1,69322.5,67900.5,65863.49,75010.5,78210.0,3459.01,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
97230,HJ중공업,27600,0,13.58,15.72,76260842400,0,0,0,0,0,0,7.0_early,all_fallback,1,26910.0,26358.0,25567.26,29118.0,30360.0,1342.74,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
52690,한전기술,172300,0,9.47,16.73,59306693800,0,0,0,0,0,0,7.0_early,all_fallback,1,167992.5,164546.5,159610.1,181776.5,189530.0,8382.4,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
336260,두산퓨얼셀,46200,0,12.41,25.2,47305519800,0,0,0,0,0,0,7.0_early,all_fallback,1,45045.0,44121.0,42797.37,48741.0,50820.0,2247.63,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
321370,센서뷰,4005,0,14.27,35.3,45957002535,0,0,0,0,0,0,7.0_early,all_fallback,1,3904.88,3824.77,3710.03,4225.27,4405.5,194.84,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
226950,올릭스,190000,0,5.56,47.17,44104700000,0,0,0,0,0,0,7.0_early,all_fallback,1,185250.0,181450.0,176006.5,200450.0,209000.0,9243.5,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
83650,비에이치아이,105600,0,5.18,42.9,37466352000,0,0,0,0,0,0,7.0_early,all_fallback,1,102960.0,100848.0,97822.56,111408.0,116160.0,5137.44,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
89970,브이엠,45900,0,14.75,31.9,36097137000,0,0,0,0,0,0,7.0_early,all_fallback,1,44752.5,43834.5,42519.46,48424.5,50490.0,2233.04,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
50890,쏠리드,13220,0,12.89,42.61,34426479620,0,0,0,0,0,0,7.0_early,all_fallback,1,12889.5,12625.1,12246.35,13947.1,14542.0,643.15,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
112610,씨에스윈드,59100,0,14.31,34.17,32996239200,0,0,0,0,0,0,7.0_early,all_fallback,1,57622.5,56440.5,54747.28,62350.5,65010.0,2875.22,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
33160,엠케이전자,14450,0,12.1,44.93,20527727800,0,0,0,0,0,0,7.0_early,all_fallback,1,14088.75,13799.75,13385.76,15244.75,15895.0,702.99,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
19210,와이지-원,11930,0,7.67,20.02,15000197430,0,0,0,0,0,0,7.0_early,all_fallback,1,11631.75,11393.15,11051.36,12586.15,13123.0,580.39,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
5850,에스엘,68200,0,6.56,25.14,14556539800,0,0,0,0,0,0,7.0_early,all_fallback,1,66495.0,65131.0,63177.07,71951.0,75020.0,3317.93,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
500,가온전선,109700,0,14.99,23.26,13315605400,0,0,0,0,0,0,7.0_early,all_fallback,1,106957.5,104763.5,101620.6,115733.5,120670.0,5336.9,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
36170,에이치엠넥스,5080,0,14.41,193.81,13307903280,0,0,0,0,0,0,7.0_early,all_fallback,1,4953.0,4851.4,4705.86,5359.4,5588.0,247.14,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
