code,name,close,차트점수,5일변화율(%),20일변화율(%),거래대금(원),20일선위,60일선위,거래량증가,고점근접,양봉마감,상단압박,scan_tag,candidate_source,scan_priority,entry1,entry2,stop_calc,target1,target2,risk,rr,entry_gap_pct,entry_status,entry_comment,status_order
486990,노타,44850,7,0.9,21.88,18925758150,1,1,0,0,1,0,5.0_stable,all_fallback,4,43863.3,43056.0,41764.32,47316.75,49335.0,2098.98,1.65,2.2,WATCH,관찰 필요,1
126340,비나텍,139400,7,-3.53,24.69,16747794800,1,1,0,0,1,0,5.0_stable,all_fallback,4,136333.2,133824.0,129809.28,147067.0,153340.0,6523.92,1.65,2.2,WATCH,관찰 필요,1
31980,피에스케이홀딩스,106800,7,4.4,44.52,13878553200,1,1,0,0,1,0,5.0_stable,all_fallback,4,104450.4,102528.0,99452.16,112674.0,117480.0,4998.24,1.65,2.2,WATCH,관찰 필요,1
388050,지투파워,11710,7,3.26,22.88,12152790230,1,1,0,0,1,0,5.1_swing,all_fallback,3,11452.38,11241.6,10904.35,12354.05,12881.0,548.03,1.65,2.2,WATCH,관찰 필요,1
127120,제이에스링크,39250,7,2.75,22.46,10548633750,1,1,0,0,1,0,5.0_stable,all_fallback,4,38386.5,37680.0,36549.6,41408.75,43175.0,1836.9,1.65,2.2,WATCH,관찰 필요,1
200710,에이디테크놀로지,46600,7,-3.92,19.64,9720107600,1,1,0,0,1,0,5.1_swing,all_fallback,3,45574.8,44736.0,43393.92,49163.0,51260.0,2180.88,1.65,2.2,WATCH,관찰 필요,1
74600,원익QnC,33750,7,-0.15,16.38,9198663750,1,1,0,0,1,0,5.1_swing,all_fallback,3,33007.5,32400.0,31428.0,35606.25,37125.0,1579.5,1.65,2.2,WATCH,관찰 필요,1
230240,에치에프알,25500,7,-7.61,57.6,8786637000,1,1,0,0,1,0,5.1_swing,all_fallback,3,24939.0,24480.0,23745.6,26902.5,28050.0,1193.4,1.65,2.2,WATCH,관찰 필요,1
36170,에이치엠넥스,4975,7,-4.33,207.1,7987581400,1,1,0,0,1,0,5.1_swing,all_fallback,3,4865.55,4776.0,4632.72,5248.62,5472.5,232.83,1.65,2.2,WATCH,관찰 필요,1
46890,서울반도체,11150,7,3.43,54.22,7253643650,1,1,0,0,1,0,5.1_swing,all_fallback,3,10904.7,10704.0,10382.88,11763.25,12265.0,521.82,1.65,2.2,WATCH,관찰 필요,1
365270,큐라클,17810,7,2.47,27.49,5403767720,1,1,0,0,1,0,5.1_swing,all_fallback,3,17418.18,17097.6,16584.67,18789.55,19591.0,833.51,1.65,2.2,WATCH,관찰 필요,1
660,SK하이닉스,1013000,7,8.92,15.11,3349253536000,1,1,0,0,1,0,5.0_stable,all_fallback,4,987675.0,967415.0,938392.55,1068715.0,1114300.0,49282.45,1.64,2.5,WATCH,관찰 필요,1
489790,한화비전,87200,7,10.52,42.25,148780204000,1,1,0,0,1,0,5.0_stable,all_fallback,4,85020.0,83276.0,80777.72,91996.0,95920.0,4242.28,1.64,2.5,WATCH,관찰 필요,1
6340,대원전선,6520,7,11.07,72.94,113193739560,1,1,0,0,1,0,5.0_stable,all_fallback,4,6357.0,6226.6,6039.8,6878.6,7172.0,317.2,1.64,2.5,WATCH,관찰 필요,1
1820,삼화콘덴서,60300,7,17.32,64.75,24911256600,1,1,0,0,1,0,5.1_swing,all_fallback,3,58792.5,57586.5,55858.9,63616.5,66330.0,2933.6,1.64,2.5,WATCH,관찰 필요,1
32500,케이엠더블유,29200,7,11.66,58.87,20473609200,1,1,0,0,1,0,5.0_stable,all_fallback,4,28470.0,27886.0,27049.42,30806.0,32120.0,1420.58,1.64,2.5,WATCH,관찰 필요,1
476060,온코닉테라퓨틱스,25100,7,11.31,36.93,20470430500,1,1,0,0,1,0,5.0_stable,all_fallback,4,24472.5,23970.5,23251.38,26480.5,27610.0,1221.12,1.64,2.5,WATCH,관찰 필요,1
64760,티씨케이,242500,7,8.5,18.0,18481410000,1,1,0,0,1,0,5.0_stable,all_fallback,4,236437.5,231587.5,224639.88,255837.5,266750.0,11797.62,1.64,2.5,WATCH,관찰 필요,1
52710,아모텍,14020,7,10.39,38.54,8173057140,1,1,0,0,1,0,5.1_swing,all_fallback,3,13669.5,13389.1,12987.43,14791.1,15422.0,682.07,1.64,2.5,WATCH,관찰 필요,1
500,가온전선,111200,7,14.64,24.38,7226776800,1,1,0,0,1,0,5.1_swing,all_fallback,3,108420.0,106196.0,103010.12,117316.0,122320.0,5409.88,1.64,2.5,WATCH,관찰 필요,1
37350,성도이엔지,12080,7,9.92,66.16,6235007440,1,1,0,0,1,0,5.1_swing,all_fallback,3,11778.0,11536.4,11190.31,12744.4,13288.0,587.69,1.64,2.5,WATCH,관찰 필요,1
129920,대성하이텍,10750,7,11.4,98.34,4431214500,1,1,0,0,1,0,5.1_swing,all_fallback,3,10481.25,10266.25,9958.26,11341.25,11825.0,522.99,1.64,2.5,WATCH,관찰 필요,1
272110,케이엔제이,38050,7,5.4,20.22,4146574850,1,1,0,0,1,0,5.1_swing,all_fallback,3,37098.75,36337.75,35247.62,40142.75,41855.0,1851.13,1.64,2.5,WATCH,관찰 필요,1
417840,저스템,7340,8,6.84,11.72,21562549180,1,1,1,0,1,0,5.1_swing,all_fallback,3,7156.5,7009.7,6799.41,7670.3,8000.6,357.09,1.44,2.5,WATCH,관찰 필요,1
18670,SK가스,249000,8,5.96,7.79,15267435000,1,1,1,0,1,0,5.0_stable,all_fallback,4,242775.0,237795.0,230661.15,260205.0,271410.0,12113.85,1.44,2.5,WATCH,관찰 필요,1
89980,상아프론테크,25700,8,14.99,14.48,12973025900,1,1,1,0,1,0,5.1_swing,all_fallback,3,25057.5,24543.5,23807.19,26856.5,28013.0,1250.31,1.44,2.5,WATCH,관찰 필요,1
405100,큐알티,18300,8,10.17,5.54,3802959600,1,1,1,0,1,0,5.1_swing,all_fallback,3,17842.5,17476.5,16952.2,19123.5,19947.0,890.3,1.44,2.5,WATCH,관찰 필요,1
5930,삼성전자,200500,7,6.71,10.65,3794161549500,1,1,0,0,1,0,5.0_stable,all_fallback,4,195487.5,191477.5,185733.17,209522.5,218545.0,9754.33,1.44,2.5,WATCH,관찰 필요,1
402340,SK스퀘어,611000,7,10.29,9.5,243852544000,1,1,0,0,1,0,5.0_stable,all_fallback,4,595725.0,583505.0,565999.85,638495.0,665990.0,29725.15,1.44,2.5,WATCH,관찰 필요,1
298040,효성중공업,2693000,7,5.15,12.96,80744219000,1,1,0,0,1,0,5.0_stable,all_fallback,4,2625675.0,2571815.0,2494660.55,2814185.0,2935370.0,131014.45,1.44,2.5,WATCH,관찰 필요,1
32830,삼성생명,230500,7,5.49,12.17,54152517500,1,1,0,0,1,0,5.0_stable,all_fallback,4,224737.5,220127.5,213523.67,240872.5,251245.0,11213.83,1.44,2.5,WATCH,관찰 필요,1
62040,산일전기,151700,7,5.79,4.26,36311822200,1,1,0,0,1,0,5.1_swing,all_fallback,3,147907.5,144873.5,140527.29,158526.5,165353.0,7380.21,1.44,2.5,WATCH,관찰 필요,1
34230,파라다이스,18890,7,10.99,-7.85,23052638180,1,1,1,0,1,0,5.0_stable,all_fallback,4,18417.75,18039.95,17498.75,19740.05,20590.1,919.0,1.44,2.5,WATCH,관찰 필요,1
390,삼화페인트,10550,7,8.54,9.55,19085139900,1,1,0,0,1,0,5.1_swing,all_fallback,3,10286.25,10075.25,9772.99,11024.75,11499.5,513.26,1.44,2.5,WATCH,관찰 필요,1
92870,엑시콘,31750,7,6.19,14.83,14497589750,1,1,0,0,1,0,5.0_stable,all_fallback,4,30956.25,30321.25,29411.61,33178.75,34607.5,1544.64,1.44,2.5,WATCH,관찰 필요,1
5960,동부건설,9170,7,20.34,14.62,14087907680,1,1,1,0,1,0,5.1_swing,all_fallback,3,8940.75,8757.35,8494.63,9582.65,9995.3,446.12,1.44,2.5,WATCH,관찰 필요,1
60370,LS마린솔루션,31350,7,7.36,8.67,12558402450,1,1,0,0,1,0,5.0_stable,all_fallback,4,30566.25,29939.25,29041.07,32760.75,34171.5,1525.18,1.44,2.5,WATCH,관찰 필요,1
90460,비에이치,19880,7,13.08,-4.65,9458347360,1,1,1,0,1,0,5.1_swing,all_fallback,3,19383.0,18985.4,18415.84,20774.6,21669.2,967.16,1.44,2.5,WATCH,관찰 필요,1
19180,티에이치엔,9140,7,13.82,8.42,4028208220,1,1,0,0,1,0,5.1_swing,all_fallback,3,8911.5,8728.7,8466.84,9551.3,9962.6,444.66,1.44,2.5,WATCH,관찰 필요,1
31330,에스에이엠티,5320,7,6.4,11.88,3487547280,1,1,0,0,1,0,5.1_swing,all_fallback,3,5187.0,5080.6,4928.18,5559.4,5798.8,258.82,1.44,2.5,WATCH,관찰 필요,1
140860,파크시스템스,277500,8,2.4,7.98,24642000000,1,1,1,0,1,0,5.0_stable,all_fallback,4,273337.5,269175.0,261099.75,289987.5,302475.0,12237.75,1.36,1.5,WATCH,관찰 필요,1
39560,다산네트웍스,4325,8,-4.42,14.42,7156776450,1,1,1,0,1,0,5.1_swing,all_fallback,3,4260.12,4195.25,4069.39,4519.62,4714.25,190.73,1.36,1.5,WATCH,관찰 필요,1
39030,이오테크닉스,412500,7,0.49,13.01,48370162500,1,1,0,0,1,0,5.0_stable,all_fallback,4,406312.5,400125.0,388121.25,431062.5,449625.0,18191.25,1.36,1.5,WATCH,관찰 필요,1
475830,오름테라퓨틱,124900,7,-5.38,8.14,29486516900,1,1,0,0,1,0,5.0_stable,all_fallback,4,123026.5,121153.0,117518.41,130520.5,136141.0,5508.09,1.36,1.5,WATCH,관찰 필요,1
103590,일진전기,82100,7,1.99,14.83,23447677900,1,1,0,0,1,0,5.0_stable,all_fallback,4,80868.5,79637.0,77247.89,85794.5,89489.0,3620.61,1.36,1.5,WATCH,관찰 필요,1
51600,한전KPS,61400,7,1.82,5.32,19464107000,1,1,0,0,1,0,5.0_stable,all_fallback,4,60479.0,59558.0,57771.26,64163.0,66926.0,2707.74,1.36,1.5,WATCH,관찰 필요,1
120110,코오롱인더,70500,7,-2.76,12.44,12898680000,1,1,0,0,1,0,5.0_stable,all_fallback,4,69442.5,68385.0,66333.45,73672.5,76845.0,3109.05,1.36,1.5,WATCH,관찰 필요,1
348210,넥스틴,80000,7,-1.84,6.52,6305680000,1,1,0,0,1,0,5.1_swing,all_fallback,3,78800.0,77600.0,75272.0,83600.0,87200.0,3528.0,1.36,1.5,WATCH,관찰 필요,1
73490,이노와이어리스,39900,7,-11.92,13.51,5555436600,1,1,0,0,1,0,5.1_swing,all_fallback,3,39301.5,38703.0,37541.91,41695.5,43491.0,1759.59,1.36,1.5,WATCH,관찰 필요,1
122640,예스티,24650,7,1.02,8.59,4670016450,1,1,0,0,1,0,5.1_swing,all_fallback,3,24280.25,23910.5,23193.18,25759.25,26868.5,1087.07,1.36,1.5,WATCH,관찰 필요,1
112290,와이씨켐,26800,7,-0.56,10.97,3622931200,1,1,0,0,1,0,5.1_swing,all_fallback,3,26398.0,25996.0,25216.12,28006.0,29212.0,1181.88,1.36,1.5,WATCH,관찰 필요,1
