스캐너,파일종류,종목코드,종목명,전일종가,금일종가,장중최대상승률(%),종가수익률(%)
6.0_force,all,089970,브이엠,40000,41050,7.5,2.63
6.0_force,all,253590,네오셈,19670,19150,4.73,-2.64
6.0_force,all,005880,대한해운,2515,2370,7.16,-5.77
6.0_force,all,425420,티에프이,58800,55900,1.7,-4.93
6.0_force,all,122640,예스티,25150,24550,3.38,-2.39
6.0_force,all,107640,한중엔시에스,60300,54300,2.99,-9.95
6.0_force,all,065660,안트로젠,57600,46400,-0.35,-19.44
6.0_force,all,031430,신세계인터내셔날,12570,12750,17.34,1.43
6.0_force,all,025860,남해화학,8650,8900,2.89,2.89
6.0_force,all,112290,와이씨켐,26850,27700,5.59,3.17
6.0_force,all,321550,티움바이오,7420,7800,14.56,5.12
7.0_early,all,005935,삼성전자우,138300,141000,4.56,1.95
7.0_early,all,012450,한화에어로스페이스,1476000,1396000,-0.41,-5.42
7.0_early,all,034020,두산에너빌리티,105700,104400,1.42,-1.23
7.0_early,all,329180,HD현대중공업,583000,587000,2.23,0.69
7.0_early,all,006800,미래에셋증권,70900,69100,2.54,-2.54
7.0_early,all,009150,삼성전기,413000,446500,9.81,8.11
7.0_early,all,010140,삼성중공업,28750,29150,4.7,1.39
7.0_early,all,010120,LS ELECTRIC,733000,762000,6.68,3.96
7.0_early,all,047810,한국항공우주,191200,202000,8.0,5.65
7.0_early,all,000720,현대건설,159600,161000,5.58,0.88
7.0_early,all,000150,두산,1088000,1110000,8.92,2.02
7.0_early,all,079550,LIG넥스원,730000,705000,-0.55,-3.42
7.0_early,all,047050,포스코인터내셔널,73800,72000,1.22,-2.44
7.0_early,all,278470,에이피알,328500,349000,8.07,6.24
7.0_early,all,950160,코오롱티슈진,103400,102000,4.45,-1.35
7.0_early,all,087010,펩트론,316500,311000,3.16,-1.74
7.0_early,all,141080,리가켐바이오,201000,210000,11.94,4.48
7.0_early,all,310210,보로노이,347500,347000,4.89,-0.14
7.0_early,all,240810,원익IPS,121100,118600,3.22,-2.06
7.0_early,all,001040,CJ,186900,193000,4.82,3.26
7.0_early,all,036570,엔씨소프트,226000,224500,0.44,-0.66
7.0_early,all,095340,ISC,220000,211000,-0.23,-4.09
7.0_early,all,263750,펄어비스,68500,63600,-2.92,-7.15
7.0_early,all,489790,한화비전,78600,76900,5.09,-2.16
7.0_early,all,347850,디앤디파마텍,87600,83500,1.48,-4.68
7.0_early,all,012510,더존비즈온,119200,119100,0.17,-0.08
7.0_early,all,403870,HPSP,43850,44050,4.1,0.46
7.0_early,all,440110,파두,69300,62700,5.63,-9.52
7.0_early,all,004170,신세계,349000,344500,5.16,-1.29
7.0_early,all,353200,대덕전자,67000,67200,4.33,0.3
7.0_early,all,237690,에스티팜,155100,153400,5.67,-1.1
7.0_early,all,083650,비에이치아이,101500,105100,6.9,3.55
7.0_early,all,00680K,미래에셋증권2우B,21900,21050,1.6,-3.88
7.0_early,all,036930,주성엔지니어링,64100,61100,3.43,-4.68
7.0_early,all,010060,OCI홀딩스,158100,165000,9.49,4.36
7.0_early,all,005850,에스엘,63300,65700,9.16,3.79
7.0_early,all,023530,롯데쇼핑,102500,103500,2.54,0.98
7.0_early,all,336260,두산퓨얼셀,42850,42500,5.72,-0.82
7.0_early,all,028670,팬오션,5100,5130,1.76,0.59
7.0_early,all,178320,서진시스템,46300,45650,4.54,-1.4
7.0_early,all,064760,티씨케이,242500,230500,3.3,-4.95
7.0_early,all,051600,한전KPS,59400,59300,2.02,-0.17
7.0_early,all,347700,스피어,52800,50400,8.52,-4.55
7.0_early,all,005440,현대지에프홀딩스,15600,15410,8.59,-1.22
7.0_early,all,097230,HJ중공업,26550,26150,3.39,-1.51
7.0_early,all,017960,한국카본,45850,48650,8.72,6.11
7.0_early,all,089030,테크윙,64100,60900,3.12,-4.99
7.0_early,all,031980,피에스케이홀딩스,110000,103700,3.09,-5.73
7.0_early,all,112610,씨에스윈드,56000,58100,10.36,3.75
7.0_early,all,282330,BGF리테일,124500,121700,0.56,-2.25
7.0_early,all,099320,쎄트렉아이,193200,187500,2.8,-2.95
7.0_early,all,222800,심텍,56000,56500,5.18,0.89
7.0_early,all,001120,LX인터내셔널,45450,45000,0.88,-0.99
7.0_early,all,078600,대주전자재료,110700,113300,7.32,2.35
7.0_early,all,456160,지투지바이오,100200,93500,3.99,-6.69
7.0_early,all,048410,현대바이오,15750,15540,4.38,-1.33
7.0_early,all,189300,인텔리안테크,133500,129200,4.49,-3.22
7.0_early,all,127120,제이에스링크,41100,40050,3.77,-2.55
7.0_early,all,229640,LS에코에너지,44600,44400,2.69,-0.45
7.0_early,all,322000,HD현대에너지솔루션,119400,126000,24.29,5.53
7.0_early,all,004000,롯데정밀화학,51100,51100,3.33,0.0
7.0_early,all,166090,하나머티리얼즈,62100,59500,2.25,-4.19
7.0_early,all,100790,미래에셋벤처투자,22700,22850,8.37,0.66
7.0_early,all,389470,인벤티지랩,90800,87000,1.76,-4.19
7.0_early,all,100090,SK오션플랜트,18840,18870,4.72,0.16
7.0_early,all,183300,코미코,111500,117000,9.69,4.93
7.0_early,all,057050,현대홈쇼핑,83100,83900,6.98,0.96
7.0_early,all,089970,브이엠,40000,41050,7.5,2.63
7.0_early,all,052400,코나아이,66800,59600,1.65,-10.78
7.0_early,all,187660,현대ADM,17500,16670,3.89,-4.74
7.0_early,all,126340,비나텍,138500,130900,3.25,-5.49
7.0_early,all,074600,원익QnC,34850,33400,3.01,-4.16
7.0_early,all,044490,태웅,44800,42800,0.78,-4.46
7.0_early,all,420770,기가비스,70100,70400,5.42,0.43
7.0_early,all,348210,넥스틴,81100,79500,1.11,-1.97
7.0_early,all,248070,솔루엠,17540,17900,2.74,2.05
7.0_early,all,102940,코오롱생명과학,62500,61000,1.6,-2.4
7.0_early,all,001510,SK증권,1727,1730,8.28,0.17
7.0_early,all,448900,한국피아이엠,112500,111000,7.73,-1.33
7.0_early,all,424870,이뮨온시아,8360,8590,5.86,2.75
7.0_early,all,046890,서울반도체,9990,11000,17.72,10.11
7.0_early,all,356860,티엘비,59000,59100,3.39,0.17
7.0_early,all,083450,GST,30450,29700,3.12,-2.46
7.0_early,all,122640,예스티,25150,24550,3.38,-2.39
7.0_early,all,194480,데브시스터즈,42950,41150,-1.51,-4.19
7.0_early,all,009155,삼성전기우,172400,178900,6.03,3.77
7.0_early,all,168360,펨트론,23000,21600,1.74,-6.09
7.0_early,all,394800,쓰리빌리언,14850,14960,3.03,0.74
7.0_early,all,309710,아이티켐,36200,36350,6.77,0.41
7.0_early,all,110990,디아이티,23500,22700,5.11,-3.4
7.0_early,all,025860,남해화학,8650,8900,2.89,2.89
7.0_early,all,092870,엑시콘,31050,30550,3.7,-1.61
7.0_early,all,010820,퍼스텍,8000,7550,1.25,-5.63
7.0_early,all,221800,유투바이오,23350,23200,7.07,-0.64
7.0_early,all,389260,대명에너지,20400,20250,2.7,-0.74
7.0_early,all,393890,더블유씨피,10130,12520,28.33,23.59
7.0_early,all,017860,DS단석,19410,19830,2.99,2.16
7.0_early,all,006805,미래에셋증권우,23850,23100,2.73,-3.14
7.0_early,all,045390,대아티아이,4400,4170,0.0,-5.23
7.0_early,all,117580,대성에너지,10380,10310,-0.67,-0.67
7.0_early,all,382900,범한퓨얼셀,31700,30750,1.58,-3.0
7.0_early,all,005010,휴스틸,4810,4910,3.74,2.08
7.0_early,all,094820,일진파워,17900,17610,3.07,-1.62
7.0_early,all,361390,제노코,28050,28800,5.35,2.67
7.0_early,all,044450,KSS해운,10650,10480,1.22,-1.6
7.0_early,all,091580,상신이디피,16140,17850,18.22,10.59
7.0_early,all,125020,티씨머티리얼즈,6040,5860,5.13,-2.98
7.0_early,all,425040,티이엠씨,9710,10270,17.4,5.77
7.0_early,all,000440,중앙에너비스,31200,32450,7.69,4.01
7.0_early,all,005860,한일사료,4570,4390,-0.55,-3.94
7.0_early,all,389030,지니너스,5320,5700,7.89,7.14
7.0_early,all,065450,빅텍,5290,5000,-0.95,-5.48
7.0_early,all,004140,동방,2750,2710,0.55,-1.45
7.0_early,all,024740,한일단조,3435,3235,-2.62,-5.82
7.0_early,all,448710,코츠테크놀로지,21300,20250,-0.7,-4.93
7.0_early,all,006890,태경케미컬,9000,8650,-0.78,-3.89
7.0_early,all,005930,삼성전자,188700,193900,4.93,2.76
7.0_early,all,000660,SK하이닉스,974000,970000,3.7,-0.41
7.0_early,all,005935,삼성전자우,138300,141000,4.56,1.95
7.0_early,all,402340,SK스퀘어,562000,587000,8.19,4.45
7.0_early,all,034020,두산에너빌리티,105700,104400,1.42,-1.23
7.0_early,all,329180,HD현대중공업,583000,587000,2.23,0.69
7.0_early,all,006800,미래에셋증권,70900,69100,2.54,-2.54
7.0_early,all,009150,삼성전기,413000,446500,9.81,8.11
7.0_early,all,010140,삼성중공업,28750,29150,4.7,1.39
7.0_early,all,010120,LS ELECTRIC,733000,762000,6.68,3.96
7.0_early,all,000150,두산,1088000,1110000,8.92,2.02
7.0_early,all,000720,현대건설,159600,161000,5.58,0.88
7.0_early,all,000250,삼천당제약,730000,739000,6.44,1.23
7.0_early,all,017670,SK텔레콤,76300,79700,6.68,4.46
7.0_early,all,298380,에이비엘바이오,187000,191000,5.78,2.14
7.0_early,all,009830,한화솔루션,46050,49450,13.57,7.38
7.0_early,all,950160,코오롱티슈진,103400,102000,4.45,-1.35
7.0_early,all,006260,LS,266000,263000,3.57,-1.13
7.0_early,all,443060,HD현대마린솔루션,170200,176900,6.4,3.94
7.0_early,all,087010,펩트론,316500,311000,3.16,-1.74
7.0_early,all,128940,한미약품,500000,520000,8.8,4.0
7.0_early,all,052690,한전기술,172400,170600,1.91,-1.04
7.0_early,all,310210,보로노이,347500,347000,4.89,-0.14
7.0_early,all,036570,엔씨소프트,226000,224500,0.44,-0.66
7.0_early,all,251270,넷마블,53200,54800,3.38,3.01
7.0_early,all,095340,ISC,220000,211000,-0.23,-4.09
7.0_early,all,263750,펄어비스,68500,63600,-2.92,-7.15
7.0_early,all,226950,올릭스,186700,186600,6.7,-0.05
7.0_early,all,012510,더존비즈온,119200,119100,0.17,-0.08
7.0_early,all,353200,대덕전자,67000,67200,4.33,0.3
7.0_early,all,083650,비에이치아이,101500,105100,6.9,3.55
7.0_early,all,237690,에스티팜,155100,153400,5.67,-1.1
7.0_early,all,440110,파두,69300,62700,5.63,-9.52
7.0_early,all,005850,에스엘,63300,65700,9.16,3.79
7.0_early,all,009420,한올바이오파마,53600,56200,9.89,4.85
7.0_early,all,00680K,미래에셋증권2우B,21900,21050,1.6,-3.88
7.0_early,all,336260,두산퓨얼셀,42850,42500,5.72,-0.82
7.0_early,all,178320,서진시스템,46300,45650,4.54,-1.4
7.0_early,all,051600,한전KPS,59400,59300,2.02,-0.17
7.0_early,all,030530,원익홀딩스,31800,34100,9.91,7.23
7.0_early,all,475830,오름테라퓨틱,131100,121500,3.24,-7.32
7.0_early,all,064760,티씨케이,242500,230500,3.3,-4.95
7.0_early,all,017960,한국카본,45850,48650,8.72,6.11
7.0_early,all,112610,씨에스윈드,56000,58100,10.36,3.75
7.0_early,all,005440,현대지에프홀딩스,15600,15410,8.59,-1.22
7.0_early,all,347700,스피어,52800,50400,8.52,-4.55
7.0_early,all,097230,HJ중공업,26550,26150,3.39,-1.51
7.0_early,all,222800,심텍,56000,56500,5.18,0.89
7.0_early,all,039200,오스코텍,59300,54900,-0.67,-7.42
7.0_early,all,218410,RFHIC,79200,77900,5.05,-1.64
7.0_early,all,120110,코오롱인더,71200,70100,5.76,-1.54
7.0_early,all,006360,GS건설,22400,22000,3.57,-1.79
7.0_early,all,445680,큐리옥스바이오시스템즈,90300,109100,26.02,20.82
7.0_early,all,140860,파크시스템스,252000,264000,8.93,4.76
7.0_early,all,078600,대주전자재료,110700,113300,7.32,2.35
7.0_early,all,001120,LX인터내셔널,45450,45000,0.88,-0.99
7.0_early,all,437730,삼현,48050,54700,15.71,13.84
7.0_early,all,115180,큐리언트,48000,45500,4.17,-5.21
7.0_early,all,124500,아이티센글로벌,69400,70100,5.04,1.01
7.0_early,all,060370,LS마린솔루션,31550,30850,3.17,-2.22
7.0_early,all,090710,휴림로봇,11960,13440,20.99,12.37
7.0_early,all,456160,지투지바이오,100200,93500,3.99,-6.69
7.0_early,all,127120,제이에스링크,41100,40050,3.77,-2.55
7.0_early,all,229640,LS에코에너지,44600,44400,2.69,-0.45
7.0_early,all,004000,롯데정밀화학,51100,51100,3.33,0.0
7.0_early,all,295310,에이치브이엠,103200,102900,12.98,-0.29
7.0_early,all,183300,코미코,111500,117000,9.69,4.93
7.0_early,all,100090,SK오션플랜트,18840,18870,4.72,0.16
7.0_early,all,213420,덕산네오룩스,47600,46600,2.0,-2.1
7.0_early,all,003160,디아이,35950,35650,4.03,-0.83
7.0_early,all,089970,브이엠,40000,41050,7.5,2.63
7.0_early,all,010780,아이에스동서,31750,32700,5.67,2.99
7.0_early,all,281820,케이씨텍,46100,47050,5.64,2.06
7.0_early,all,005690,파미셀,16130,16100,2.98,-0.19
7.0_early,all,126340,비나텍,138500,130900,3.25,-5.49
7.0_early,all,074600,원익QnC,34850,33400,3.01,-4.16
7.0_early,all,078160,메디포스트,21950,22200,6.61,1.14
7.0_early,all,044490,태웅,44800,42800,0.78,-4.46
7.0_early,all,253590,네오셈,19670,19150,4.73,-2.64
7.0_early,all,015750,성우하이텍,9850,9600,5.08,-2.54
7.0_early,all,005880,대한해운,2515,2370,7.16,-5.77
7.0_early,all,023160,태광,28650,28850,4.36,0.7
7.0_early,all,287840,인투셀,46250,49050,8.54,6.05
7.0_early,all,365340,성일하이텍,56300,59300,9.77,5.33
7.0_early,all,425420,티에프이,58800,55900,1.7,-4.93
7.0_early,all,200710,에이디테크놀로지,48250,48250,8.39,0.0
7.0_early,all,046890,서울반도체,9990,11000,17.72,10.11
7.0_early,all,424870,이뮨온시아,8360,8590,5.86,2.75
7.0_early,all,042520,한스바이오메드,40100,43950,14.59,9.6
7.0_early,all,001820,삼화콘덴서,51300,53900,10.72,5.07
7.0_early,all,077360,덕산하이메탈,13110,12280,2.75,-6.33
7.0_early,all,105840,우진,26500,26400,4.15,-0.38
7.0_early,all,234340,헥토파이낸셜,40300,38000,11.66,-5.71
7.0_early,all,122640,예스티,25150,24550,3.38,-2.39
7.0_early,all,009155,삼성전기우,172400,178900,6.03,3.77
7.0_early,all,107640,한중엔시에스,60300,54300,2.99,-9.95
7.0_early,all,059090,미코,13630,14330,9.83,5.14
7.0_early,all,327260,RF머트리얼즈,65000,56300,3.08,-13.38
7.0_early,all,019210,와이지-원,12860,12490,1.56,-2.88
7.0_early,all,065660,안트로젠,57600,46400,-0.35,-19.44
7.0_early,all,031430,신세계인터내셔날,12570,12750,17.34,1.43
7.0_early,all,006340,대원전선,5800,5670,5.0,-2.24
7.0_early,all,025860,남해화학,8650,8900,2.89,2.89
7.0_early,all,098070,한텍,42150,39500,0.36,-6.29
7.0_early,all,092870,엑시콘,31050,30550,3.7,-1.61
7.0_early,all,080580,오킨스전자,18970,18570,4.38,-2.11
7.0_early,all,389260,대명에너지,20400,20250,2.7,-0.74
7.0_early,all,290550,디케이티,19000,18000,2.0,-5.26
7.0_early,all,024060,흥구석유,23550,22750,-1.7,-3.4
7.0_early,all,464080,에스오에스랩,15350,17890,20.98,16.55
7.0_early,all,073490,이노와이어리스,41600,40900,5.29,-1.68
7.0_early,all,000390,삼화페인트,9260,11000,29.91,18.79
7.0_early,all,226590,엠디바이스,27850,27850,8.08,0.0
7.0_early,all,322310,오로스테크놀로지,32000,31000,8.91,-3.12
7.0_early,all,056090,시지메드텍,2835,2805,4.76,-1.06
7.0_early,all,117580,대성에너지,10380,10310,-0.67,-0.67
7.0_early,all,042370,비츠로테크,10840,10820,2.31,-0.18
7.0_early,all,112290,와이씨켐,26850,27700,5.59,3.17
7.0_early,all,361390,제노코,28050,28800,5.35,2.67
7.0_early,all,005680,삼영전자,12750,13500,16.71,5.88
7.0_early,all,418550,제이오,7540,8380,29.84,11.14
7.0_early,all,289930,웨이비스,17780,19250,13.89,8.27
7.0_early,all,199820,제일일렉트릭,10270,10720,11.39,4.38
7.0_early,all,091580,상신이디피,16140,17850,18.22,10.59
7.0_early,all,402490,그린리소스,13950,14290,13.26,2.44
7.0_early,all,064850,에프앤가이드,21750,20500,10.34,-5.75
7.0_early,all,000520,삼일제약,9910,10580,8.38,6.76
7.0_early,all,321550,티움바이오,7420,7800,14.56,5.12
7.0_early,all,425040,티이엠씨,9710,10270,17.4,5.77
7.0_early,all,388050,지투파워,11680,11590,5.31,-0.77
7.0_early,all,380540,옵티코어,4890,4360,4.7,-10.84
7.0_early,all,232680,라온로보틱스,15310,15830,6.86,3.4
7.0_early,all,000440,중앙에너비스,31200,32450,7.69,4.01
7.0_early,all,432720,퀄리타스반도체,14630,13700,3.42,-6.36
7.0_early,all,282720,금양그린파워,15280,15840,12.57,3.66
7.0_early,all,389030,지니너스,5320,5700,7.89,7.14
7.0_early,all,052710,아모텍,12890,12920,7.06,0.23
7.0_early,all,005860,한일사료,4570,4390,-0.55,-3.94
7.0_early,all,039560,다산네트웍스,4480,4325,3.35,-3.46
7.0_early,all,225190,LK삼양,2150,2295,19.53,6.74
7.0_early,all,011700,한신기계,5010,4970,5.59,-0.8
7.0_early,all,054620,APS,9060,8660,2.87,-4.42
7.0_early,all,065450,빅텍,5290,5000,-0.95,-5.48
7.0_early,all,083500,에프엔에스테크,14190,15600,19.8,9.94
7.0_early,all,004140,동방,2750,2710,0.55,-1.45
