code,name,close,차트점수,5일변화율(%),20일변화율(%),거래대금(원),20일선위,60일선위,거래량증가,고점근접,양봉마감,상단압박,scan_tag,candidate_source,scan_priority,entry1,entry2,stop_calc,target1,target2,risk,rr,entry_gap_pct,entry_status,entry_comment,status_order
103590,일진전기,82600,0,4.96,15.69,25814069400,0,0,0,0,0,0,7.0_early,all_fallback,1,80782.8,79296.0,76917.12,87143.0,90860.0,3865.68,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
005090,SGC에너지,62500,0,-1.26,35.72,24059187500,0,0,0,0,0,0,7.0_early,all_fallback,1,61125.0,60000.0,58200.0,65937.5,68750.0,2925.0,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
174900,앱클론,78300,0,-12.12,38.58,22800881700,0,0,0,0,0,0,7.0_early,all_fallback,1,76577.4,75168.0,72912.96,82606.5,86130.0,3664.44,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
357880,SKAI,4650,0,-3.12,122.49,19908626250,0,0,0,0,0,0,7.0_early,all_fallback,1,4547.7,4464.0,4330.08,4905.75,5115.0,217.62,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
448900,한국피아이엠,120700,0,0.58,50.5,19093050200,0,0,0,0,0,0,7.0_early,all_fallback,1,118044.6,115872.0,112395.84,127338.5,132770.0,5648.76,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
052020,에스티큐브,14150,0,-21.61,57.22,13727622500,0,0,0,0,0,0,7.0_early,all_fallback,1,13838.7,13584.0,13176.48,14928.25,15565.0,662.22,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
230240,에치에프알,27000,0,-5.43,53.58,12369969000,0,0,0,0,0,0,7.0_early,all_fallback,1,26406.0,25920.0,25142.4,28485.0,29700.0,1263.6,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
126340,비나텍,143700,0,-5.02,24.96,11818750200,0,0,0,0,0,0,7.0_early,all_fallback,1,140538.6,137952.0,133813.44,151603.5,158070.0,6725.16,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
046890,서울반도체,10560,0,0.57,41.37,10567582080,0,0,0,0,0,0,7.0_early,all_fallback,1,10327.68,10137.6,9833.47,11140.8,11616.0,494.21,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
474610,RF시스템즈,9450,0,-6.44,29.99,10268918100,0,0,0,0,0,0,7.0_early,all_fallback,1,9242.1,9072.0,8799.84,9969.75,10395.0,442.26,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
073490,이노와이어리스,42350,0,-3.86,18.79,10105895800,0,0,0,0,0,0,7.0_early,all_fallback,1,41418.3,40656.0,39436.32,44679.25,46585.0,1981.98,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
322310,오로스테크놀로지,33050,0,0.15,25.43,8488066250,0,0,0,0,0,0,7.0_early,all_fallback,1,32322.9,31728.0,30776.16,34867.75,36355.0,1546.74,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
307750,국전약품,4910,0,1.66,57.12,8410854550,0,0,0,0,0,0,7.0_early,all_fallback,1,4801.98,4713.6,4572.19,5180.05,5401.0,229.79,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
009290,광동제약,9230,0,2.33,15.38,6221638410,0,0,0,0,0,0,7.0_early,all_fallback,1,9026.94,8860.8,8594.98,9737.65,10153.0,431.96,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
127120,제이에스링크,40200,0,-4.06,30.94,5392307400,0,0,0,0,0,0,7.0_early,all_fallback,1,39315.6,38592.0,37434.24,42411.0,44220.0,1881.36,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
314130,지놈앤컴퍼니,8960,0,3.94,21.9,4983498240,0,0,0,0,0,0,7.0_early,all_fallback,1,8762.88,8601.6,8343.55,9452.8,9856.0,419.33,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
088800,에이스테크,3465,0,-3.75,15.5,4587413985,0,0,0,0,0,0,7.0_early,all_fallback,1,3388.77,3326.4,3226.61,3655.57,3811.5,162.16,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
271940,일진하이솔루스,17500,0,-2.99,19.13,4314065000,0,0,0,0,0,0,7.0_early,all_fallback,1,17115.0,16800.0,16296.0,18462.5,19250.0,819.0,1.65,2.2,SKIP,"차트점수 낮음, 양봉마감 아님",2
047040,대우건설,19110,0,55.11,140.98,1839299012460,0,0,0,0,0,0,7.0_early,all_fallback,1,18632.25,18250.05,17702.55,20161.05,21021.0,929.7,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
001510,SK증권,2585,0,45.14,63.71,1198182591375,0,0,0,0,0,0,7.0_early,all_fallback,1,2520.38,2468.67,2394.61,2727.17,2843.5,125.76,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
032820,우리기술,28400,0,16.16,119.31,718311174800,0,0,0,0,0,0,7.0_early,all_fallback,1,27690.0,27122.0,26308.34,29962.0,31240.0,1381.66,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
475150,SK이터닉스,59900,0,52.22,110.92,627431295400,0,0,0,0,0,0,7.0_early,all_fallback,1,58402.5,57204.5,55488.36,63194.5,65890.0,2914.14,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
000250,삼천당제약,907000,0,17.49,41.94,585111142000,0,0,0,0,0,0,7.0_early,all_fallback,1,884325.0,866185.0,840199.45,956885.0,997700.0,44125.55,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
036930,주성엔지니어링,72800,0,10.14,32.36,448123166400,0,0,0,0,0,0,7.0_early,all_fallback,1,70980.0,69524.0,67438.28,76804.0,80080.0,3541.72,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
100090,SK오션플랜트,25550,0,32.8,36.12,328099175250,0,0,0,0,0,0,7.0_early,all_fallback,1,24911.25,24400.25,23668.24,26955.25,28105.0,1243.01,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
322000,HD현대에너지솔루션,131000,0,7.29,46.21,315121286000,0,0,0,0,0,0,7.0_early,all_fallback,1,127725.0,125105.0,121351.85,138205.0,144100.0,6373.15,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
417200,LS머트리얼즈,25300,0,10.72,53.24,313957136900,0,0,0,0,0,0,7.0_early,all_fallback,1,24667.5,24161.5,23436.65,26691.5,27830.0,1230.85,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
006360,GS건설,31800,0,38.26,42.28,302792890200,0,0,0,0,0,0,7.0_early,all_fallback,1,31005.0,30369.0,29457.93,33549.0,34980.0,1547.07,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
009150,삼성전기,464500,0,15.98,29.75,298197852000,0,0,0,0,0,0,7.0_early,all_fallback,1,452887.5,443597.5,430289.58,490047.5,510950.0,22597.92,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
006910,보성파워텍,12850,0,10.59,31.66,278414871950,0,0,0,0,0,0,7.0_early,all_fallback,1,12528.75,12271.75,11903.6,13556.75,14135.0,625.15,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
046120,오르비텍,13700,0,61.56,118.5,245053133000,0,0,0,0,0,0,7.0_early,all_fallback,1,13357.5,13083.5,12690.99,14453.5,15070.0,666.51,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
105840,우진,31200,0,10.44,18.18,229743040800,0,0,0,0,0,0,7.0_early,all_fallback,1,30420.0,29796.0,28902.12,32916.0,34320.0,1517.88,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
044490,태웅,57300,0,17.06,73.11,220194502800,0,0,0,0,0,0,7.0_early,all_fallback,1,55867.5,54721.5,53079.85,60451.5,63030.0,2787.65,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
375500,DL이앤씨,67400,0,37.41,34.26,217024360400,0,0,0,0,0,0,7.0_early,all_fallback,1,65715.0,64367.0,62435.99,71107.0,74140.0,3279.01,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
353200,대덕전자,82800,0,30.81,38.93,202768340400,0,0,0,0,0,0,7.0_early,all_fallback,1,80730.0,79074.0,76701.78,87354.0,91080.0,4028.22,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
007660,이수페타시스,126800,0,18.39,24.68,162557726800,0,0,0,0,0,0,7.0_early,all_fallback,1,123630.0,121094.0,117461.18,133774.0,139480.0,6168.82,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
261780,차백신연구소,4080,0,29.94,54.84,145445810640,0,0,0,0,0,0,7.0_early,all_fallback,1,3978.0,3896.4,3779.51,4304.4,4488.0,198.49,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
010120,LS ELECTRIC,886000,0,18.61,31.07,130141882000,0,0,0,0,0,0,7.0_early,all_fallback,1,863850.0,846130.0,820746.1,934730.0,974600.0,43103.9,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
388050,지투파워,13500,0,12.97,36.64,120109068000,0,0,0,0,0,0,7.0_early,all_fallback,1,13162.5,12892.5,12505.73,14242.5,14850.0,656.77,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
069540,빛과전자,2190,0,54.66,101.1,108980118090,0,0,0,0,0,0,7.0_early,all_fallback,1,2135.25,2091.45,2028.71,2310.45,2409.0,106.54,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
011930,신성이엔지,3010,0,27.0,27.81,103230445290,0,0,0,0,0,0,7.0_early,all_fallback,1,2934.75,2874.55,2788.31,3175.55,3311.0,146.44,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
376900,로킷헬스케어,130400,0,31.72,116.61,100883960000,0,0,0,0,0,0,7.0_early,all_fallback,1,127140.0,124532.0,120796.04,137572.0,143440.0,6343.96,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
131970,두산테스나,102400,0,49.27,56.34,98919014400,0,0,0,0,0,0,7.0_early,all_fallback,1,99840.0,97792.0,94858.24,108032.0,112640.0,4981.76,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
087010,펩트론,346000,0,16.11,23.57,95585614000,0,0,0,0,0,0,7.0_early,all_fallback,1,337350.0,330430.0,320517.1,365030.0,380600.0,16832.9,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
000150,두산,1186000,0,7.92,19.8,88479158000,0,0,0,0,0,0,7.0_early,all_fallback,1,1156350.0,1132630.0,1098651.1,1251230.0,1304600.0,57698.9,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
053690,한미글로벌,27200,0,33.66,31.4,87260864000,0,0,0,0,0,0,7.0_early,all_fallback,1,26520.0,25976.0,25196.72,28696.0,29920.0,1323.28,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
141080,리가켐바이오,213000,0,5.97,19.86,85236636000,0,0,0,0,0,0,7.0_early,all_fallback,1,207675.0,203415.0,197312.55,224715.0,234300.0,10362.45,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
010060,OCI홀딩스,203000,0,22.29,28.16,82393843000,0,0,0,0,0,0,7.0_early,all_fallback,1,197925.0,193865.0,188049.05,214165.0,223300.0,9875.95,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
112610,씨에스윈드,66100,0,19.31,31.15,77851059700,0,0,0,0,0,0,7.0_early,all_fallback,1,64447.5,63125.5,61231.74,69735.5,72710.0,3215.76,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
078600,대주전자재료,126200,0,15.04,33.26,73186156400,0,0,0,0,0,0,7.0_early,all_fallback,1,123045.0,120521.0,116905.37,133141.0,138820.0,6139.63,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
008700,아남전자,1774,0,47.96,34.39,69951949336,0,0,0,0,0,0,7.0_early,all_fallback,1,1729.65,1694.17,1643.34,1871.57,1951.4,86.31,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
222800,심텍,62500,0,20.42,21.36,68298562500,0,0,0,0,0,0,7.0_early,all_fallback,1,60937.5,59687.5,57896.88,65937.5,68750.0,3040.62,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
011070,LG이노텍,296000,0,18.4,17.0,67287904000,0,0,0,0,0,0,7.0_early,all_fallback,1,288600.0,282680.0,274199.6,312280.0,325600.0,14400.4,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
018000,유니슨,1682,0,42.54,47.41,64857724888,0,0,0,0,0,0,7.0_early,all_fallback,1,1639.95,1606.31,1558.12,1774.51,1850.2,81.83,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
083650,비에이치아이,109500,0,5.69,31.93,63813096000,0,0,0,0,0,0,7.0_early,all_fallback,1,106762.5,104572.5,101435.32,115522.5,120450.0,5327.18,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
117580,대성에너지,11140,0,5.19,33.57,63004264060,0,0,0,0,0,0,7.0_early,all_fallback,1,10861.5,10638.7,10319.54,11752.7,12254.0,541.96,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
458870,씨어스테크놀로지,182900,0,13.89,22.1,60750417900,0,0,0,0,0,0,7.0_early,all_fallback,1,178327.5,174669.5,169429.42,192959.5,201190.0,8898.08,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
327260,RF머트리얼즈,73900,0,7.41,91.95,60138268100,0,0,0,0,0,0,7.0_early,all_fallback,1,72052.5,70574.5,68457.26,77964.5,81290.0,3595.24,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
000210,DL,64900,0,41.55,32.18,57341421500,0,0,0,0,0,0,7.0_early,all_fallback,1,63277.5,61979.5,60120.11,68469.5,71390.0,3157.39,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
032500,케이엠더블유,32950,0,24.81,59.56,55646124750,0,0,0,0,0,0,7.0_early,all_fallback,1,32126.25,31467.25,30523.23,34762.25,36245.0,1603.02,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
006340,대원전선,6410,0,7.19,63.94,54050350720,0,0,0,0,0,0,7.0_early,all_fallback,1,6249.75,6121.55,5937.9,6762.55,7051.0,311.85,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
095340,ISC,247000,0,33.23,30.69,51907791000,0,0,0,0,0,0,7.0_early,all_fallback,1,240825.0,235885.0,228808.45,260585.0,271700.0,12016.55,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
006260,LS,303500,0,21.4,20.92,50760982000,0,0,0,0,0,0,7.0_early,all_fallback,1,295912.5,289842.5,281147.22,320192.5,333850.0,14765.28,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
033160,엠케이전자,18070,0,26.36,75.44,46493441410,0,0,0,0,0,0,7.0_early,all_fallback,1,17618.25,17256.85,16739.14,19063.85,19877.0,879.11,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
046970,우리로,2710,0,75.86,88.46,43890815830,0,0,0,0,0,0,7.0_early,all_fallback,1,2642.25,2588.05,2510.41,2859.05,2981.0,131.84,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
393890,더블유씨피,13230,0,29.71,39.12,39982316850,0,0,0,0,0,0,7.0_early,all_fallback,1,12899.25,12634.65,12255.61,13957.65,14553.0,643.64,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
356860,티엘비,78100,0,35.83,31.93,39814442800,0,0,0,0,0,0,7.0_early,all_fallback,1,76147.5,74585.5,72347.93,82395.5,85910.0,3799.57,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
330860,네패스아크,25000,0,38.05,17.37,39279950000,0,0,0,0,0,0,7.0_early,all_fallback,1,24375.0,23875.0,23158.75,26375.0,27500.0,1216.25,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
082920,비츠로셀,30150,0,15.52,46.72,38912645250,0,0,0,0,0,0,7.0_early,all_fallback,1,29396.25,28793.25,27929.45,31808.25,33165.0,1466.8,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
319660,피에스케이,86400,0,34.79,37.58,37386489600,0,0,0,0,0,0,7.0_early,all_fallback,1,84240.0,82512.0,80036.64,91152.0,95040.0,4203.36,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
453450,그리드위즈,21800,0,15.22,20.38,34212680200,0,0,0,0,0,0,7.0_early,all_fallback,1,21255.0,20819.0,20194.43,22999.0,23980.0,1060.57,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
290550,디케이티,21800,0,17.58,101.85,33825010800,0,0,0,0,0,0,7.0_early,all_fallback,1,21255.0,20819.0,20194.43,22999.0,23980.0,1060.57,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
003280,흥아해운,3030,0,29.76,62.82,31697187540,0,0,0,0,0,0,7.0_early,all_fallback,1,2954.25,2893.65,2806.84,3196.65,3333.0,147.41,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
425420,티에프이,67500,0,21.62,48.51,31643865000,0,0,0,0,0,0,7.0_early,all_fallback,1,65812.5,64462.5,62528.62,71212.5,74250.0,3283.88,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
027360,아주IB투자,7290,0,22.73,43.79,29676853710,0,0,0,0,0,0,7.0_early,all_fallback,1,7107.75,6961.95,6753.09,7690.95,8019.0,354.66,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
035510,신세계 I&C,21200,0,28.17,16.1,29418455600,0,0,0,0,0,0,7.0_early,all_fallback,1,20670.0,20246.0,19638.62,22366.0,23320.0,1031.38,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
039560,다산네트웍스,4990,0,12.51,26.33,28010277180,0,0,0,0,0,0,7.0_early,all_fallback,1,4865.25,4765.45,4622.49,5264.45,5489.0,242.76,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
282720,금양그린파워,16570,0,9.23,27.27,26308139290,0,0,0,0,0,0,7.0_early,all_fallback,1,16155.75,15824.35,15349.62,17481.35,18227.0,806.13,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
297090,씨에스베어링,8620,0,16.33,23.32,26163156780,0,0,0,0,0,0,7.0_early,all_fallback,1,8404.5,8232.1,7985.14,9094.1,9482.0,419.36,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
003030,세아제강지주,201000,0,33.11,35.26,25783275000,0,0,0,0,0,0,7.0_early,all_fallback,1,195975.0,191955.0,186196.35,212055.0,221100.0,9778.65,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
098070,한텍,47900,0,13.11,25.39,25249527000,0,0,0,0,0,0,7.0_early,all_fallback,1,46702.5,45744.5,44372.17,50534.5,52690.0,2330.33,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
131030,옵투스제약,11910,0,12.04,36.74,24346636380,0,0,0,0,0,0,7.0_early,all_fallback,1,11612.25,11374.05,11032.83,12565.05,13101.0,579.42,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
089970,브이엠,47650,0,23.13,39.74,24342812550,0,0,0,0,0,0,7.0_early,all_fallback,1,46458.75,45505.75,44140.58,50270.75,52415.0,2318.17,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
064760,티씨케이,253000,0,8.82,17.13,24101792000,0,0,0,0,0,0,7.0_early,all_fallback,1,246675.0,241615.0,234366.55,266915.0,278300.0,12308.45,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
122640,예스티,28800,0,11.84,20.5,22281033600,0,0,0,0,0,0,7.0_early,all_fallback,1,28080.0,27504.0,26678.88,30384.0,31680.0,1401.12,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
024850,HLB이노베이션,4945,0,49.17,59.0,21970358080,0,0,0,0,0,0,7.0_early,all_fallback,1,4821.38,4722.47,4580.8,5216.97,5439.5,240.57,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
226590,엠디바이스,36200,0,38.17,70.75,21657808400,0,0,0,0,0,0,7.0_early,all_fallback,1,35295.0,34571.0,33533.87,38191.0,39820.0,1761.13,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
096350,대창솔루션,3730,0,54.13,66.52,21534222500,0,0,0,0,0,0,7.0_early,all_fallback,1,3636.75,3562.15,3455.29,3935.15,4103.0,181.46,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
031980,피에스케이홀딩스,111400,0,8.37,24.47,20893292800,0,0,0,0,0,0,7.0_early,all_fallback,1,108615.0,106387.0,103195.39,117527.0,122540.0,5419.61,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
475580,에이럭스,13130,0,15.07,38.07,20098340470,0,0,0,0,0,0,7.0_early,all_fallback,1,12801.75,12539.15,12162.98,13852.15,14443.0,638.77,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
017960,한국카본,49800,0,6.98,35.51,19865120400,0,0,0,0,0,0,7.0_early,all_fallback,1,48555.0,47559.0,46132.23,52539.0,54780.0,2422.77,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
004960,한신공영,17730,0,37.87,35.34,19642783320,0,0,0,0,0,0,7.0_early,all_fallback,1,17286.75,16932.15,16424.19,18705.15,19503.0,862.56,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
242040,나무기술,7240,0,47.15,92.04,19304830120,0,0,0,0,0,0,7.0_early,all_fallback,1,7059.0,6914.2,6706.77,7638.2,7964.0,352.23,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
402490,그린리소스,14900,0,13.05,48.85,18629604100,0,0,0,0,0,0,7.0_early,all_fallback,1,14527.5,14229.5,13802.61,15719.5,16390.0,724.89,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
001820,삼화콘덴서,58400,0,15.42,40.22,18241824000,0,0,0,0,0,0,7.0_early,all_fallback,1,56940.0,55772.0,54098.84,61612.0,64240.0,2841.16,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
321550,티움바이오,10070,0,31.63,61.64,17824846580,0,0,0,0,0,0,7.0_early,all_fallback,1,9818.25,9616.85,9328.34,10623.85,11077.0,489.91,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
100130,동국S&C,2545,0,20.9,20.9,14737547825,0,0,0,0,0,0,7.0_early,all_fallback,1,2481.38,2430.47,2357.56,2684.97,2799.5,123.81,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
007340,DN오토모티브,39750,0,44.02,27.4,14443520250,0,0,0,0,0,0,7.0_early,all_fallback,1,38756.25,37961.25,36822.41,41936.25,43725.0,1933.84,1.64,2.5,SKIP,"차트점수 낮음, 양봉마감 아님",2
