code,name,close,차트점수,5일변화율(%),20일변화율(%),거래대금(원),20일선위,60일선위,거래량증가,고점근접,양봉마감,상단압박,scan_tag,candidate_source,scan_priority
005010,휴스틸,5500,8,10.11,22.63,13940536500,0,0,0,0,0,0,6.0_force,all_fallback,2
005090,SGC에너지,62500,8,-1.26,35.72,24059187500,0,0,0,0,0,0,6.0_force,all_fallback,2
005160,동국산업,3145,8,10.54,7.89,3115974795,0,0,0,0,0,0,6.0_force,all_fallback,2
005440,현대지에프홀딩스,15630,0,7.05,7.79,8918384220,0,0,0,0,0,0,7.0_early,all_fallback,1
005680,삼영전자,15770,6,23.98,29.79,3129950750,0,0,0,0,0,0,6.0_force,all_fallback,2
005830,DB손해보험,186700,0,5.3,1.8,74243495400,0,0,0,0,0,0,7.0_early,all_fallback,1
005880,대한해운,2350,0,6.82,-1.05,52249430000,0,0,0,0,0,0,7.0_early,all_fallback,1
005930,삼성전자,199400,0,8.66,4.95,5090184895800,0,0,0,0,0,0,7.0_early,all_fallback,1
005935,삼성전자우,139200,6,3.96,4.27,994109049600,0,0,0,0,0,0,6.0_force,all_fallback,2
005960,동부건설,10270,7,33.72,18.59,13997773790,0,0,0,0,0,0,6.0_force,all_fallback,2
006110,삼아알미늄,32600,0,-3.69,4.99,5267899200,0,0,0,0,0,0,7.0_early,all_fallback,1
006120,SK디스커버리,62600,8,10.6,5.92,8031329600,0,0,0,0,0,0,6.0_force,all_fallback,2
006260,LS,303500,6,21.4,20.92,50760982000,0,0,0,0,0,0,6.0_force,all_fallback,2
006340,대원전선,6410,0,7.19,63.94,54050350720,0,0,0,0,0,0,7.0_early,all_fallback,1
006360,GS건설,31800,7,38.26,42.28,302792890200,0,0,0,0,0,0,6.0_force,all_fallback,2
00680K,미래에셋증권2우B,21600,5,0.47,-2.63,19926842400,0,0,0,0,0,0,6.0_force,all_fallback,2
006910,보성파워텍,12850,8,10.59,31.66,278414871950,0,0,0,0,0,0,6.0_force,all_fallback,2
007340,DN오토모티브,39750,6,44.02,27.4,14443520250,0,0,0,0,0,0,6.0_force,all_fallback,2
007660,이수페타시스,126800,5,18.39,24.68,162557726800,0,0,0,0,0,0,6.0_force,all_fallback,2
007810,코리아써키트,64600,7,25.68,11.57,33854276000,0,0,0,0,0,0,6.0_force,all_fallback,2
008700,아남전자,1774,0,47.96,34.39,69951949336,0,0,0,0,0,0,7.0_early,all_fallback,1
008830,대동기어,21750,0,2.11,-14.03,24960017250,0,0,0,0,0,0,7.0_early,all_fallback,1
008970,KBI동양철관,1864,7,8.12,0.0,8293405728,0,0,0,0,0,0,6.0_force,all_fallback,2
009070,KCTC,6780,0,4.95,-9.48,5288549160,0,0,0,0,0,0,7.0_early,all_fallback,1
009150,삼성전기,464500,5,15.98,29.75,298197852000,0,0,0,0,0,0,6.0_force,all_fallback,2
009155,삼성전기우,183800,6,11.19,23.52,8673338200,0,0,0,0,0,0,6.0_force,all_fallback,2
009290,광동제약,9230,0,2.33,15.38,6221638410,0,0,0,0,0,0,7.0_early,all_fallback,1
009410,태영건설,2010,8,9.72,14.46,6464346930,0,0,0,0,0,0,6.0_force,all_fallback,2
009450,경동나비엔,66300,6,9.23,-1.63,4939416300,0,0,0,0,0,0,6.0_force,all_fallback,2
009830,한화솔루션,51700,5,6.16,-11.62,742683993700,0,0,0,0,0,0,6.0_force,all_fallback,2
009970,영원무역홀딩스,227000,0,1.79,1.79,5844796000,0,0,0,0,0,0,7.0_early,all_fallback,1
010060,OCI홀딩스,203000,5,22.29,28.16,82393843000,0,0,0,0,0,0,6.0_force,all_fallback,2
010120,LS ELECTRIC,886000,5,18.61,31.07,130141882000,0,0,0,0,0,0,6.0_force,all_fallback,2
010170,대한광통신,7440,0,0.54,108.11,116727402480,0,0,0,0,0,0,7.0_early,all_fallback,1
011070,LG이노텍,296000,0,18.4,17.0,67287904000,0,0,0,0,0,0,7.0_early,all_fallback,1
011170,롯데케미칼,84200,0,18.93,3.95,28293052400,0,0,0,0,0,0,7.0_early,all_fallback,1
011700,한신기계,5260,6,6.37,5.62,21630435000,0,0,0,0,0,0,6.0_force,all_fallback,2
011930,신성이엔지,3010,0,27.0,27.81,103230445290,0,0,0,0,0,0,7.0_early,all_fallback,1
012510,더존비즈온,119300,7,0.25,30.95,40395695800,0,0,0,0,0,0,6.0_force,all_fallback,2
012630,HDC,28050,8,14.72,22.49,13152308400,0,0,0,0,0,0,6.0_force,all_fallback,2
012750,에스원,88900,6,6.98,-1.77,6086449600,0,0,0,0,0,0,6.0_force,all_fallback,2
013030,하이록코리아,38000,6,1.6,8.11,5295452000,0,0,0,0,0,0,6.0_force,all_fallback,2
013360,일성건설,2040,6,15.12,0.74,3841101720,0,0,0,0,0,0,6.0_force,all_fallback,2
013580,계룡건설,29400,8,12.86,6.72,18769489200,0,0,0,0,0,0,6.0_force,all_fallback,2
014620,성광벤드,37200,5,5.08,-7.0,43837930800,0,0,0,0,0,0,6.0_force,all_fallback,2
014830,유니드,85900,7,2.26,6.05,4258836100,0,0,0,0,0,0,6.0_force,all_fallback,2
015750,성우하이텍,9490,0,-10.3,10.74,11709521200,0,0,0,0,0,0,7.0_early,all_fallback,1
016360,삼성증권,102300,0,7.35,-8.25,138250368300,0,0,0,0,0,0,7.0_early,all_fallback,1
016380,KG스틸,5920,6,4.41,-1.82,3370321120,0,0,0,0,0,0,6.0_force,all_fallback,2
016880,웅진,3040,7,41.72,29.64,6442152160,0,0,0,0,0,0,6.0_force,all_fallback,2
017510,세명전기,10040,0,4.8,-5.73,5495564680,0,0,0,0,0,0,7.0_early,all_fallback,1
017670,SK텔레콤,78800,6,5.07,-3.31,101064309600,0,0,0,0,0,0,6.0_force,all_fallback,2
017940,E1,110800,7,15.42,3.17,9045268800,0,0,0,0,0,0,6.0_force,all_fallback,2
017960,한국카본,49800,7,6.98,35.51,19865120400,0,0,0,0,0,0,6.0_force,all_fallback,2
018000,유니슨,1682,7,42.54,47.41,64857724888,0,0,0,0,0,0,6.0_force,all_fallback,2
018670,SK가스,260000,0,11.11,9.94,23285080000,0,0,0,0,0,0,7.0_early,all_fallback,1
019180,티에이치엔,8830,0,2.56,8.74,4674310610,0,0,0,0,0,0,7.0_early,all_fallback,1
020000,한섬,26800,7,13.8,27.62,4822820800,0,0,0,0,0,0,6.0_force,all_fallback,2
020150,롯데에너지머티리얼즈,40550,0,8.86,-8.05,8374669850,0,0,0,0,0,0,7.0_early,all_fallback,1
021320,KCC건설,7590,7,18.41,6.45,4167585510,0,0,0,0,0,0,6.0_force,all_fallback,2
023160,태광,35700,7,16.48,14.06,67168479000,0,0,0,0,0,0,6.0_force,all_fallback,2
023530,롯데쇼핑,113500,7,18.23,2.07,24652881000,0,0,0,0,0,0,6.0_force,all_fallback,2
024110,기업은행,24100,0,4.33,-9.4,84252226300,0,0,0,0,0,0,7.0_early,all_fallback,1
024850,HLB이노베이션,4945,0,49.17,59.0,21970358080,0,0,0,0,0,0,7.0_early,all_fallback,1
024880,케이피에프,6590,8,5.61,5.95,3493596240,0,0,0,0,0,0,6.0_force,all_fallback,2
026150,특수건설,7010,7,5.41,-0.71,3754738260,0,0,0,0,0,0,6.0_force,all_fallback,2
027360,아주IB투자,7290,0,22.73,43.79,29676853710,0,0,0,0,0,0,7.0_early,all_fallback,1
028050,삼성E&A,35300,5,7.62,1.0,118505241700,0,0,0,0,0,0,6.0_force,all_fallback,2
028260,삼성물산,297500,0,6.06,-6.89,181394080000,0,0,0,0,0,0,7.0_early,all_fallback,1
028670,팬오션,5330,0,5.54,-3.62,24569983490,0,0,0,0,0,0,7.0_early,all_fallback,1
030000,제일기획,21300,0,2.9,-3.4,23899260300,0,0,0,0,0,0,7.0_early,all_fallback,1
030530,원익홀딩스,34350,0,9.74,-5.89,76144984650,0,0,0,0,0,0,7.0_early,all_fallback,1
031980,피에스케이홀딩스,111400,0,8.37,24.47,20893292800,0,0,0,0,0,0,7.0_early,all_fallback,1
032190,다우데이타,25900,0,7.69,-5.99,7343478800,0,0,0,0,0,0,7.0_early,all_fallback,1
032500,케이엠더블유,32950,7,24.81,59.56,55646124750,0,0,0,0,0,0,6.0_force,all_fallback,2
032640,LG유플러스,15820,0,5.82,-8.34,46769409540,0,0,0,0,0,0,7.0_early,all_fallback,1
032820,우리기술,28400,0,16.16,119.31,718311174800,0,0,0,0,0,0,7.0_early,all_fallback,1
032830,삼성생명,231500,0,7.18,10.77,131193596500,0,0,0,0,0,0,7.0_early,all_fallback,1
033160,엠케이전자,18070,6,26.36,75.44,46493441410,0,0,0,0,0,0,6.0_force,all_fallback,2
033640,네패스,21050,7,23.03,14.09,26089201600,0,0,0,0,0,0,6.0_force,all_fallback,2
033780,KT&G,157500,0,2.94,-10.05,90116775000,0,0,0,0,0,0,7.0_early,all_fallback,1
034020,두산에너빌리티,109600,8,2.91,11.38,877786071200,0,0,0,0,0,0,6.0_force,all_fallback,2
034230,파라다이스,18190,0,8.6,-9.73,12589644610,0,0,0,0,0,0,7.0_early,all_fallback,1
034730,SK,360000,0,8.76,1.27,144950760000,0,0,0,0,0,0,7.0_early,all_fallback,1
034830,한국토지신탁,1740,0,19.51,23.4,5743209300,0,0,0,0,0,0,7.0_early,all_fallback,1
035510,신세계 I&C,21200,0,28.17,16.1,29418455600,0,0,0,0,0,0,7.0_early,all_fallback,1
036010,아비코전자,9390,7,18.71,6.7,4032629400,0,0,0,0,0,0,6.0_force,all_fallback,2
036190,금화피에스시,38800,8,11.49,8.99,3772718000,0,0,0,0,0,0,6.0_force,all_fallback,2
036930,주성엔지니어링,72800,7,10.14,32.36,448123166400,0,0,0,0,0,0,6.0_force,all_fallback,2
037350,성도이엔지,12390,0,14.19,63.89,6109199250,0,0,0,0,0,0,7.0_early,all_fallback,1
038500,삼표시멘트,17370,0,-4.56,23.37,38135053350,0,0,0,0,0,0,7.0_early,all_fallback,1
039030,이오테크닉스,429500,0,4.63,13.62,40342076000,0,0,0,0,0,0,7.0_early,all_fallback,1
039200,오스코텍,56000,6,-0.18,-1.06,26241712000,0,0,0,0,0,0,6.0_force,all_fallback,2
039490,키움증권,460500,0,7.34,-5.54,88074309000,0,0,0,0,0,0,7.0_early,all_fallback,1
039560,다산네트웍스,4990,8,12.51,26.33,28010277180,0,0,0,0,0,0,6.0_force,all_fallback,2
039860,나노엔텍,6190,0,0.32,32.12,37739526260,0,0,0,0,0,0,7.0_early,all_fallback,1
041440,현대에버다임,8620,7,2.25,-4.01,3056195140,0,0,0,0,0,0,6.0_force,all_fallback,2
042370,비츠로테크,11980,7,9.61,7.25,43214783120,0,0,0,0,0,0,6.0_force,all_fallback,2
042520,한스바이오메드,53000,0,24.41,8.16,8446239000,0,0,0,0,0,0,7.0_early,all_fallback,1
042700,한미반도체,309500,0,1.31,53.6,209417294500,0,0,0,0,0,0,7.0_early,all_fallback,1
043260,성호전자,45000,0,-10.71,113.27,101546145000,0,0,0,0,0,0,7.0_early,all_fallback,1
044490,태웅,57300,7,17.06,73.11,220194502800,0,0,0,0,0,0,6.0_force,all_fallback,2
045100,한양이엔지,31000,0,5.08,2.99,7015238000,0,0,0,0,0,0,7.0_early,all_fallback,1
046120,오르비텍,13700,7,61.56,118.5,245053133000,0,0,0,0,0,0,6.0_force,all_fallback,2
046890,서울반도체,10560,0,0.57,41.37,10567582080,0,0,0,0,0,0,7.0_early,all_fallback,1
046970,우리로,2710,7,75.86,88.46,43890815830,0,0,0,0,0,0,6.0_force,all_fallback,2
047040,대우건설,19110,7,55.11,140.98,1839299012460,0,0,0,0,0,0,6.0_force,all_fallback,2
047050,포스코인터내셔널,77000,6,4.48,11.27,132738683000,0,0,0,0,0,0,6.0_force,all_fallback,2
047810,한국항공우주,185700,0,1.64,5.87,91226424900,0,0,0,0,0,0,7.0_early,all_fallback,1
050890,쏠리드,13120,6,2.9,38.98,298803657280,0,0,0,0,0,0,6.0_force,all_fallback,2
051370,인터플렉스,13750,7,3.7,6.18,3819365000,0,0,0,0,0,0,6.0_force,all_fallback,2
051600,한전KPS,67500,8,12.13,8.87,89645737500,0,0,0,0,0,0,6.0_force,all_fallback,2
052020,에스티큐브,14150,0,-21.61,57.22,13727622500,0,0,0,0,0,0,7.0_early,all_fallback,1
052690,한전기술,175500,6,-1.24,15.77,120286998000,0,0,0,0,0,0,6.0_force,all_fallback,2
053690,한미글로벌,27200,7,33.66,31.4,87260864000,0,0,0,0,0,0,6.0_force,all_fallback,2
054620,APS,9500,7,6.03,73.04,6700312000,0,0,0,0,0,0,6.0_force,all_fallback,2
055550,신한지주,97900,6,7.82,-2.39,270283299000,0,0,0,0,0,0,6.0_force,all_fallback,2
059090,미코,15060,0,5.91,-12.29,6393210960,0,0,0,0,0,0,7.0_early,all_fallback,1
059120,아진엑스텍,7760,0,3.19,4.86,3209380800,0,0,0,0,0,0,7.0_early,all_fallback,1
060370,LS마린솔루션,31600,0,-4.24,1.61,21101563600,0,0,0,0,0,0,7.0_early,all_fallback,1
062040,산일전기,159200,0,13.23,8.82,36154160800,0,0,0,0,0,0,7.0_early,all_fallback,1
064290,인텍플러스,17180,5,13.7,-0.64,10035473660,0,0,0,0,0,0,6.0_force,all_fallback,2
064760,티씨케이,253000,7,8.82,17.13,24101792000,0,0,0,0,0,0,6.0_force,all_fallback,2
067310,하나마이크론,34750,0,9.79,0.14,60723922250,0,0,0,0,0,0,7.0_early,all_fallback,1
069540,빛과전자,2190,7,54.66,101.1,108980118090,0,0,0,0,0,0,6.0_force,all_fallback,2
071055,한국금융지주우,172000,5,6.24,-5.81,48780748000,0,0,0,0,0,0,6.0_force,all_fallback,2
071320,지역난방공사,93100,0,8.0,1.64,3406156600,0,0,0,0,0,0,7.0_early,all_fallback,1
073490,이노와이어리스,42350,0,-3.86,18.79,10105895800,0,0,0,0,0,0,7.0_early,all_fallback,1
074600,원익QnC,33900,0,-0.88,6.1,14979189600,0,0,0,0,0,0,7.0_early,all_fallback,1
078020,LS증권,8330,0,8.75,-3.14,5444671260,0,0,0,0,0,0,7.0_early,all_fallback,1
078070,유비쿼스홀딩스,14780,0,6.71,26.11,5675342640,0,0,0,0,0,0,7.0_early,all_fallback,1
078350,한양디지텍,27200,6,7.94,6.88,5541048000,0,0,0,0,0,0,6.0_force,all_fallback,2
078520,에이블씨엔씨,12840,6,17.05,8.72,4055231520,0,0,0,0,0,0,6.0_force,all_fallback,2
078600,대주전자재료,126200,7,15.04,33.26,73186156400,0,0,0,0,0,0,6.0_force,all_fallback,2
078930,GS,69000,5,8.15,-5.74,38898957000,0,0,0,0,0,0,6.0_force,all_fallback,2
079370,제우스,17500,5,0.4,-1.19,9744245000,0,0,0,0,0,0,6.0_force,all_fallback,2
079900,전진건설로봇,57600,6,1.95,-4.64,9371808000,0,0,0,0,0,0,6.0_force,all_fallback,2
080220,제주반도체,44300,0,1.26,-5.04,89710468100,0,0,0,0,0,0,7.0_early,all_fallback,1
080580,오킨스전자,20350,0,8.94,22.96,13935252650,0,0,0,0,0,0,7.0_early,all_fallback,1
082640,동양생명,9100,7,13.33,24.32,5302570000,0,0,0,0,0,0,6.0_force,all_fallback,2
082920,비츠로셀,30150,0,15.52,46.72,38912645250,0,0,0,0,0,0,7.0_early,all_fallback,1
083650,비에이치아이,109500,7,5.69,31.93,63813096000,0,0,0,0,0,0,6.0_force,all_fallback,2
085620,미래에셋생명,17210,0,30.38,80.4,11430813160,0,0,0,0,0,0,7.0_early,all_fallback,1
085670,뉴프렉스,5710,0,3.82,-10.5,14095728840,0,0,0,0,0,0,7.0_early,all_fallback,1
086390,유니테스트,19700,0,1.03,-13.22,11770375700,0,0,0,0,0,0,7.0_early,all_fallback,1
086670,비엠티,14140,8,3.21,4.9,3147860940,0,0,0,0,0,0,6.0_force,all_fallback,2
086790,하나금융지주,113200,0,3.95,-10.37,216546166400,0,0,0,0,0,0,7.0_early,all_fallback,1
087010,펩트론,346000,6,16.11,23.57,95585614000,0,0,0,0,0,0,6.0_force,all_fallback,2
088350,한화생명,5230,0,9.64,2.95,53643377800,0,0,0,0,0,0,7.0_early,all_fallback,1
088800,에이스테크,3465,0,-3.75,15.5,4587413985,0,0,0,0,0,0,7.0_early,all_fallback,1
088980,맥쿼리인프라,11510,6,0.96,-0.52,20523504020,0,0,0,0,0,0,6.0_force,all_fallback,2
089970,브이엠,47650,0,23.13,39.74,24342812550,0,0,0,0,0,0,7.0_early,all_fallback,1
089980,상아프론테크,25750,6,12.45,8.88,6385768250,0,0,0,0,0,0,6.0_force,all_fallback,2
090430,아모레퍼시픽,140800,5,7.48,-12.76,39693913600,0,0,0,0,0,0,6.0_force,all_fallback,2
090460,비에이치,22150,7,19.92,8.85,27407191750,0,0,0,0,0,0,6.0_force,all_fallback,2
090710,휴림로봇,14020,0,15.68,0.14,192908456380,0,0,0,0,0,0,7.0_early,all_fallback,1
091580,상신이디피,18500,7,17.09,11.78,7324242500,0,0,0,0,0,0,6.0_force,all_fallback,2
091700,파트론,8400,7,-2.1,8.81,5674846800,0,0,0,0,0,0,6.0_force,all_fallback,2
092790,넥스틸,12570,8,6.8,6.98,6791558430,0,0,0,0,0,0,6.0_force,all_fallback,2
092870,엑시콘,31250,0,5.04,4.69,9197687500,0,0,0,0,0,0,7.0_early,all_fallback,1
094820,일진파워,18990,0,-0.63,-3.6,32674991580,0,0,0,0,0,0,7.0_early,all_fallback,1
095340,ISC,247000,6,33.23,30.69,51907791000,0,0,0,0,0,0,6.0_force,all_fallback,2
096350,대창솔루션,3730,7,54.13,66.52,21534222500,0,0,0,0,0,0,6.0_force,all_fallback,2
097230,HJ중공업,28450,8,5.76,11.57,113775305400,0,0,0,0,0,0,6.0_force,all_fallback,2
097950,CJ제일제당,212000,6,6.11,-4.72,27084908000,0,0,0,0,0,0,6.0_force,all_fallback,2
098070,한텍,47900,8,13.11,25.39,25249527000,0,0,0,0,0,0,6.0_force,all_fallback,2
100090,SK오션플랜트,25550,9,32.8,36.12,328099175250,1,1,1,1,1,1,5.0_stable,all_fallback,4
100120,뷰웍스,26450,8,0.19,-1.86,6629930550,1,1,1,1,0,1,5.1_swing,all_fallback,3
100130,동국S&C,2545,8,20.9,20.9,14737547825,1,1,1,0,1,1,5.1_swing,all_fallback,3
10060,OCI홀딩스,203000,7,22.29,28.16,82393843000,1,1,1,0,0,1,5.0_stable,all_fallback,4
100840,SNT에너지,53300,9,18.31,9.67,119298511800,1,1,1,1,1,1,5.0_stable,all_fallback,4
10120,LS ELECTRIC,886000,7,18.61,31.07,130141882000,1,1,0,1,0,1,5.0_stable,all_fallback,4
103590,일진전기,82600,0,4.96,15.69,25814069400,0,0,0,0,0,0,7.0_early,all_fallback,1
104480,티케이케미칼,2325,9,24.66,22.76,12916205025,1,1,1,1,1,1,5.1_swing,all_fallback,3
105560,KB금융,155200,0,4.23,-6.79,166930171200,0,0,0,0,0,0,7.0_early,all_fallback,1
105840,우진,31200,10,10.44,18.18,229743040800,1,1,1,1,1,1,5.0_stable,all_fallback,4
106190,하이텍팜,19340,9,22.17,21.56,13976147700,1,1,1,1,1,1,5.1_swing,all_fallback,3
1120,LX인터내셔널,47150,8,8.89,-1.46,17073439350,1,1,1,1,1,0,5.1_swing,all_fallback,3
112610,씨에스윈드,66100,8,19.31,31.15,77851059700,1,1,1,1,0,1,5.1_swing,all_fallback,3
115180,큐리언트,44950,7,-9.92,35.8,45819917350,1,1,1,0,0,0,5.0_stable,all_fallback,4
11700,한신기계,5260,8,6.37,5.62,21630435000,1,1,1,0,1,0,5.1_swing,all_fallback,3
117580,대성에너지,11140,7,5.19,33.57,63004264060,1,1,0,0,1,0,5.0_stable,all_fallback,4
120110,코오롱인더,70100,6,-6.53,10.92,16761470800,0,0,0,0,0,0,6.0_force,all_fallback,2
122640,예스티,28800,10,11.84,20.5,22281033600,1,1,1,1,1,1,5.0_stable,all_fallback,4
1230,동국홀딩스,11250,10,9.01,30.21,5507358750,1,1,1,1,1,1,5.1_swing,all_fallback,3
123330,제닉,24950,7,-5.31,16.59,4810809100,1,1,0,0,1,0,5.1_swing,all_fallback,3
124500,아이티센글로벌,61500,0,-12.77,29.34,29950561500,0,0,0,0,0,0,7.0_early,all_fallback,1
1250,GS글로벌,2750,10,10.0,6.8,12242711250,1,1,1,1,1,1,5.1_swing,all_fallback,3
12510,더존비즈온,119300,9,0.25,30.95,40395695800,1,1,0,1,1,1,5.0_stable,all_fallback,4
12630,HDC,28050,10,14.72,22.49,13152308400,1,1,1,1,1,1,5.1_swing,all_fallback,3
126340,비나텍,143700,7,-5.02,24.96,11818750200,1,1,0,0,1,0,5.0_stable,all_fallback,4
126720,수산인더스트리,30700,10,4.78,12.45,6715563600,1,1,1,1,1,1,5.1_swing,all_fallback,3
127120,제이에스링크,40200,7,-4.06,30.94,5392307400,1,1,0,0,1,0,5.1_swing,all_fallback,3
12750,에스원,88900,7,6.98,-1.77,6086449600,1,1,0,1,1,0,5.1_swing,all_fallback,3
128940,한미약품,560000,7,12.79,-9.82,70468160000,1,1,1,0,1,0,5.1_swing,all_fallback,3
13030,하이록코리아,38000,8,1.6,8.11,5295452000,1,1,1,0,1,0,5.1_swing,all_fallback,3
130660,한전산업,22100,0,1.14,-2.64,61963184400,0,0,0,0,0,0,7.0_early,all_fallback,1
131030,옵투스제약,11910,8,12.04,36.74,24346636380,1,1,1,0,1,0,5.1_swing,all_fallback,3
131290,티에스이,121800,8,14.58,27.81,5746767600,1,1,0,1,0,1,5.1_swing,all_fallback,3
131970,두산테스나,102400,9,49.27,56.34,98919014400,1,1,1,1,1,1,5.0_stable,all_fallback,4
13360,일성건설,2040,9,15.12,0.74,3841101720,1,1,1,1,1,1,5.1_swing,all_fallback,3
13580,계룡건설,29400,10,12.86,6.72,18769489200,1,1,1,1,1,1,5.1_swing,all_fallback,3
138080,오이솔루션,33900,7,-5.44,85.35,30969582300,1,1,0,0,1,0,5.0_stable,all_fallback,4
138930,BNK금융지주,18850,0,3.17,-14.9,70065827000,0,0,0,0,0,0,7.0_early,all_fallback,1
139130,iM금융지주,17240,0,3.48,-15.9,48728549680,0,0,0,0,0,0,7.0_early,all_fallback,1
139480,이마트,100700,7,7.47,-9.69,40205784100,1,1,1,0,1,0,5.0_stable,all_fallback,4
140860,파크시스템스,273000,4,2.63,0.37,17068233000,0,0,0,0,0,0,6.0_force,all_fallback,2
141080,리가켐바이오,213000,8,5.97,19.86,85236636000,1,1,0,1,1,0,5.1_swing,all_fallback,3
145020,휴젤,267000,8,11.48,-0.93,14427345000,1,1,0,1,1,1,5.0_stable,all_fallback,4
14620,성광벤드,37200,7,5.08,-7.0,43837930800,1,1,1,0,1,0,5.0_stable,all_fallback,4
147830,제룡산업,8030,0,7.35,1.39,3908779160,0,0,0,0,0,0,7.0_early,all_fallback,1
14830,유니드,85900,9,2.26,6.05,4258836100,1,1,0,1,1,1,5.1_swing,all_fallback,3
150,두산,1186000,7,7.92,19.8,88479158000,1,1,0,0,1,0,5.0_stable,all_fallback,4
1510,SK증권,2585,8,45.14,63.71,1198182591375,1,1,1,0,1,1,5.1_swing,all_fallback,3
151860,KG에코솔루션,6940,8,12.85,-0.14,4965125840,1,1,1,1,1,0,5.1_swing,all_fallback,3
15750,성우하이텍,9490,7,-10.3,10.74,11709521200,1,1,0,0,1,0,5.0_stable,all_fallback,4
160980,싸이맥스,23650,8,14.53,10.51,7604562900,1,1,0,1,0,1,5.1_swing,all_fallback,3
161890,한국콜마,76700,10,6.97,4.07,45530193800,1,1,1,1,1,1,5.1_swing,all_fallback,3
16360,삼성증권,102300,7,7.35,-8.25,138250368300,1,1,1,0,1,0,5.0_stable,all_fallback,4
16380,KG스틸,5920,7,4.41,-1.82,3370321120,1,1,1,0,1,0,5.1_swing,all_fallback,3
166090,하나머티리얼즈,62000,0,6.16,1.14,15809132000,0,0,0,0,0,0,7.0_early,all_fallback,1
